node_id,node_attr
0,m.02_1x1x
1,male
2,vannevar bush
3,"several influential u.s. scientists, including fellow physicist teller, vehemently disagreed with him."
4,m.0cp90nc
5,douglas engelbart
6,atherton
7,94027
8,renal failure
9,acute kidney injury
10,william alanson white
11,multnomah county
12,oregon
13,glenfair
14,portland
15,m.04hdf74
16,oregon state university
17,m.09wgp4k
18,world war ii
19,asia
20,russia
21,bridgeton
22,ivan sutherland
23,sketchpad
24,moscow declarations
25,m.063sc5y
26,systemic lupus erythematosus
27,hair loss
28,professor
29,jack hall
30,m.04_nj7s
31,united states of america
32,pacific time zone
33,g.11x1ktf6_
34,transient ischemic attack
35,97218
36,vulture
37,engineer
38,97227
39,m.09xx_25
40,m.012nc26f
41,marla hendricks
42,m.0x0wcgf
43,m.09wgp7j
44,ho yinsen
45,jeff rulifson
46,gout
47,researcher
48,m.0y49293
49,portland–troutdale airport
50,barrett's esophagus
51,hartford
52,city/town/village
53,abdominal aortic aneurysm
54,cardiovascular disease
55,mediterranean sea
56,prostate cancer
57,"world war, 1939-1945--hostages"
58,"vintage plaza portland, a kimpton hotel"
59,agricultural engineer
60,elizabeth j. feinler
61,wheeling
62,gas engineer
63,peter parker
64,97210
65,crestwood
66,albert einstein
67,country of nationality
68,cully
69,tablet
70,m.0y48gv1
71,m.0b48dsf
72,boise
73,drew fuller
74,brentwood-darlington
75,edward sapir
76,m.0zn81_b
77,epilepsy
78,medical research
79,m.01033mww
80,m.05rpn5h
81,bertrand russell
82,philosopher
83,arnold creek
84,paranormal investigator
85,heart attack
86,97212
87,eurasia
88,firearms engineer
89,m.07n73w_
90,m.0g5mp60
91,m.02h7npw
92,william s. burroughs
93,date of birth
94,lemelson–mit prize
95,engineering
96,isaac asimov
97,author
98,ballard engelbart
99,m.04_xxhn
100,m.0b48q3y
101,m.0j7v__g
102,m.0115tf9h
103,m.09yvx65
104,steve allen
105,place of birth
106,parkinson's disease
107,seborrheic dermatitis
108,zero effect
109,alfred korzybski
110,robert a. heinlein
111,m.02_98hd
112,audio engineer
113,97201
114,tom mccall waterfront park
115,ted nelson
116,san mateo county
117,bridlemile
118,m.04g6913
119,vice mayor of atherton
120,inventor
121,m.010b1qvc
122,m.0101hlb9
123,m.0y8fw12
124,ludwig wittgenstein
125,gender
126,california
127,m.0hk9byk
128,geordi la forge
129,young henry jones
130,g.11x1clr39
131,m.0zd6t6v
132,lon suder
133,mechanician
134,pancreatic cancer
135,disease or medical condition
136,m.05zpq8
137,sunnyside
138,linnton
139,iron man
140,scientist
141,ma$tadon
142,"multnomah, portland, oregon"
143,national archives - digital holocaust records
144,captured german records
145,m.010flmnd
146,advocat
147,thierry bardini
148,bootstrapping
149,ghost
150,m.0y492qy
151,norbert wiener award for social and professional responsibility
152,m.052b19g
153,william hastings
154,assassination in ways which appear natural
155,m.011qjnmz
156,m.0b475k_
157,g.1jmcbgvzy
158,everett
159,hayhurst
160,robert anton wilson
161,portsmouth
162,male urologic disease
163,m.01062_jt
164,m.066grc0
165,m.0b47hwd
166,m.0_z28td
167,g.125_nqs1n
168,m.010b1w7f
169,james h. clark
170,computer scientist
171,menlo college
172,programmer
173,m.0j6p6mc
174,m.09x_3c3
175,paul otlet
176,librarian
177,97221
178,m.09wzsbp
179,m.012nc2bt
180,europe
181,belgium
182,kidney stone
183,m.01062_dt
184,gammel dore
185,windowwall salon
186,holocaust era assets
187,m.0hm3cxw
188,piedmont
189,97206
190,338163822_48a56474b3.jpg
191,stuka ju-87 arf
192,g.1258bjttw
193,m.0d521lm
194,m.04_xxh6
195,m.010flmqy
196,m.0yd654v
197,m.052mxd1
198,walter curnow
199,petroleum engineer
200,mauthausen death books
201,swiftype
202,san francisco bay area
203,1940s
204,world war ii montage image
205,nuclear engineer
206,cyrus smith
207,m.051t3wk
208,structural engineer
209,m.045x3c6
210,benjamin lee whorf
211,m.0j9vw5g
212,mathematician
213,m.04_xc49
214,ivan sutherland at chm
215,m.0zn81zl
216,white american
217,moscow peace treaty
218,mouse
219,computer peripheral
220,steel (john henry irons)
221,arthur gordon webster
222,kerns
223,m.09w2qzp
224,m.01077jf0
225,m.043wps7
226,mill ends park
227,anglo-soviet agreement
228,m.052mxf5
229,john galt
230,97283
231,human factors engineer
232,20th century
233,west portland park
234,m.0sgnmhb
235,marriage
236,m.0y48g5b
237,m.0b49czw
238,robert stadler
239,m.02h7np1
240,m.0_ltgk7
241,hemodialysismachine
242,m.09wjysr
243,brussels
244,m.0bfq2t7
245,m.0y48h0s
246,m.0hk9bzx
247,m.09yg2c2
248,97230
249,m.02wtc38
250,dupuytren's contracture
251,evolving collective intelligence
252,g.1255mqk5v
253,gregory bateson
254,m.010lm4zf
255,"in 1916 he began a second career as a technical consultant to the newly-established american research and development corporation (amrad), which was seeking promising radio inventions."
256,norman engelbart
257,actinic keratosis
258,female urologic disease
259,m.052mxc6
260,m.09ybsfr
261,m.04_nj7g
262,"university of california, berkeley"
263,brooklyn
264,marshall park
265,m.066grcs
266,i am virgin
267,97223
268,97220
269,g.1jmcbfy9z
270,sound mixer
271,profession
272,eastmoreland
273,water quality engineer
274,97216
275,concordia
276,97209
277,parkrose
278,ingenieur en developpement web
279,g.11x1kntpd
280,electrical engineer
281,m.09klnbh
282,m.063sc69
283,technician
284,oregon museum of science and industry
285,97299
286,m.0h2m3bh
287,ieee john von neumann medal
288,m.0hm3c_h
289,general semantics seminar 1937
290,m.0nh1932
291,97281
292,m.066grb8
293,crystal springs rhododendron garden
294,m.03l9f4k
295,topic webpage
296,m.011_tr89
297,environmental engineer
298,multiple myeloma
299,attention deficit hyperactivity disorder
300,old town chinatown
301,reichstag building
302,douglas engelbart in 2008
303,g.11x1d3q_q
304,lents
305,m.04g9ysp
306,m.09xwgl8
307,d-day: 40 years later
308,electrical engineering
309,academic
310,academic advisors
311,radio frequency engineer
312,m.0z5nt7x
313,south tabor
314,canada
315,l. ron hubbard
316,place of death
317,sandy cohen
318,m.09xjy2c
319,world war
320,gastritis
321,m.012n_qnx
322,sebaceous cyst
323,jerry rice jr.
324,m.066grc6
325,s. r. ranganathan
326,m.0w5r8rm
327,grant park
328,m.0_gmplf
329,gayle
330,97219
331,g.121bkpjb
332,buckman
333,web application developer
334,the digital revolution is far more significant than the invention of writing or even of printing.
335,g.125cdpw1g
336,sino-american cooperative organization
337,henri la fontaine
338,m.09xvsb5
339,the thorniest issue was that of the hydrogen bomb.
340,goose hollow
341,irvington
342,foster-powell
343,m.0h0z328
344,m.010772nv
345,"between 1945 and 1950, bush began to have differences with u.s. president harry s. truman."
346,engelbartmice
347,person
348,m.0b496y2
349,g.12597wns6
350,miles o'brien
351,m.04g692b
352,web geek
353,m.010858yn
354,m.0101hljz
355,overlook
356,m.09y8d_t
357,marvin minsky
358,anne frank: the whole story
359,rom
360,christina engelbart
361,female
362,zasporn
363,m.0b46p4g
364,g.11x1hg40l
365,m.09ycrbr
366,m.051t43p
367,m.0_z28kf
368,meredith gwynne evans
369,sunderland
370,downtown portland
371,m.01062_6x
372,anthropologist
373,powellhurst-gilbert
374,m.09xv56_
375,m.01063yp3
376,snes mouse
377,g.11x1llnf4
378,research areas
379,paranoid park
380,"many medical advances also resulted from osrd efforts, including antimalarial drugs, blood substitutes, and the large-scale production of penicillin."
381,arlington heights
382,m.09ydx3t
383,aerospace engineer
384,g.12591dz75
385,atlantic charter
386,military conflict
387,turing award
388,m.0477k33
389,m.09xr1l4
390,programming language designer
391,m.052mxdm
392,m.0g5mqm5
393,the time traveller
394,m.0105_p8_
395,shocker
396,m.011_tr8w
397,m.0d5218t
398,lost innocence: the children of world war ii
399,collins view
400,manabu yukawa
401,the oregonian
402,washington county
403,topic
404,northwest labor press
405,m.0gxvv0q
406,g.11x1g8_hs
407,flight engineer
408,m.09yvl19
409,quentin daniels
410,corneal abrasion
411,m.01076ypn
412,percy williams bridgman
413,m.09y7sl7
414,m.04j64q8
415,m.02zd4tr
416,agent
417,doctorate
418,m.051t440
419,corbett-terwilliger-lair hill
420,g.11x1fxw27
421,franco-polish alliance
422,m.03sbl
423,automotive engineer
424,m.07hcc_c
425,oregon electric railway museum
426,m.049x8l2
427,kidney cancer
428,m.04_xkrb
429,titles in academia
430,97217
431,m.0gv4mj4
432,roseway
433,97236
434,m.0tlvlw6
435,m.0g5mqb0
436,tim berners-lee
437,frank herbert
438,m.09w8m0l
439,buckminster fuller
440,m.0_z5j7f
441,m.010nmtv6
442,in 1940 bush and his colleagues lobbied to create a federal agency to oversee scientific development and keep it out of the hands of politicians.
443,sellwood
444,m.09x534t
445,m.011r9l78
446,kaylee frye
447,john grinder
448,bachelor's degree
449,m.09w4hhs
450,ronnie cooke
451,m.0477m71
452,winning work
453,97215
454,m.02h7nrd
455,m.09w8yb5
456,g.125_lj8xh
457,97242
458,ashcreek
459,portland trail blazers
460,armistice of cassibile
461,winthrop
462,university park
463,m.03djr_j
464,metallurgist
465,g.11x1k20cj
466,97202
467,united states patent and trademark office
468,electronic engineer
469,franklin c. crow
470,portland international airport
471,m.052mw6_
472,m.0_y5wcv
473,twilight
474,m.0qsq1tk
475,cristian vega
476,g.11x1g8g37
477,m.0hm3cy_
478,web analytics
479,as we may think
480,97205
481,stroke
482,m.063sc5t
483,urolithiasis
484,trimet
485,phone trick
486,m.0hm3c_6
487,treaty of vis
488,m.0478pm4
489,m.0cqm322
490,the twilight saga: new moon
491,bladder cancer
492,m.0n9_ql7
493,"made up of several disk integrators (such as a revolving disk and a roller that could be moved at various distances from the center of the disk) interconnected by a variety of gearings, and set in motion by motor-driven shafts, the analyzer kinetically reproduced the changing terms of differential equations, tracing the solutions onto drawing boards."
494,bootstrap institute
495,m.0yd6529
496,m.09wwsmy
497,mechanical engineer
498,charles sanders peirce
499,hastings
500,dampfturbine montage01
501,kenton
502,"time-binding, the general theory"
503,m.0y8fw44
504,myocardial ischemia
505,g.1258hr0sd
506,m.09y5hqr
507,m.063sc6p
508,m.02h7nn7
509,g.11x1cbfbf
510,m.0hk9c06
511,"he turned his hand to developing mechanical analysis machines to help engineers in applied mathematics, and by 1931, he and his students at mit had developed the mechanical forerunner of the computer:  the differential analyzer."
512,m.0w5qcxy
513,st. johns
514,microchip
515,g.123266wm
516,africa
517,semantic web
518,m.09hxl80
519,m.0kfyrv7
520,m.02kq2h5
521,m.0_z39ks
522,lemony snicket
523,m.03bx01c
524,m.0y48dcl
525,m.09ymdjh
526,description
527,digital techniques
528,business operation
529,michael scofield
530,syphilis
531,amyotrophic lateral sclerosis
532,m.01062_l3
533,database manager
534,m.0_lsyg3
