node_id,node_attr
0,m.02_1x1x
1,male
2,stroke
3,crown prince
4,oromis
5,troilus
6,pancreatic cancer
7,amyotrophic lateral sclerosis
8,lion
9,m.0x2kpz1
10,hair loss
11,kwanzaa
12,simba
13,sarabi
14,character
15,portrayed in films
16,prince isolder
17,roar
18,prince caspian
19,prince edward
20,lion in the sun
21,alex
22,touchstone
23,m.0b788cv
24,heart attack
25,cardiovascular disease
26,merlion
27,transient ischemic attack
28,prince humperdinck
29,elfangor-sirinial-shamtul
30,mufasa
31,males
32,m.05bvk3z
33,paget's disease of bone
34,m.0d5218t
35,dave the barbarian
36,nuka
37,film character
38,g.121vx9_x
39,noble rank
40,jad-bal-ja
41,jason marsden
42,kovu
43,gout
44,meningococcal disease
45,prince henry
46,m.0zm9_69
47,barrett's esophagus
48,abdominal aortic aneurysm
49,stafy
50,prostate cancer
51,kiara
52,g.1255p_jgc
53,hodgkin's lymphoma
54,m.065mfx2
55,taureg
56,scar
57,zuko
58,prince phobos
59,sulima
60,m.07ng1yg
61,asmund and signy
62,katsuhito masaki
63,arthas menethil
64,major
65,zira
66,m.04y0c1
67,epilepsy
68,g.12175twq
69,tuxedo mask
70,prince betameche
71,kerrigor
72,sabor
73,amleto
74,m.0gj595l
75,female
76,kyphosis
77,marth
78,m.0j7v__g
79,graciosa and percinet
80,m.0clqwv3
81,cronos the penguin/phoenix
82,m.07n73w_
83,liver tumour
84,attention deficit hyperactivity disorder
85,alcohol abuse
86,m.0b788d0
87,m.010wqs93
88,cinhil haldane
89,nikolas cassadine
90,panthera leo vereshchagini
91,sfx award for best actor
92,parkinson's disease
93,seborrheic dermatitis
94,prince derek
95,american lion
96,m.02_98hd
97,clovis la britannia
98,panthera leo spelaea
99,fictional character
100,m.0x2kvsx
101,elsa the lioness
102,m.0gxvt_4
103,antisocial personality disorder
104,epyon
105,m.0j5zkrc
106,prince ralis
107,m.04mmfr8
108,vitani
109,m.05zpq8
110,transvaal lion
111,homo sapiens
112,species
113,g.1237vxbv
114,panthera leo fossilis
115,p.j. pete
116,rain
117,the brown bear of norway
118,m.0kfyrt3
119,rabadash
120,leobreaker
121,m.0x2khx5
122,prince baran
123,aximili-esgarrouth-isthill
124,published
125,pyloric stenosis
126,spencer cassadine
127,sarafina
128,captain nemo
129,macon
130,m.0x2ksrl
131,retroperitoneal fibrosis
132,prince john
133,asiatic lion
134,m.05bvkm6
135,zampa the lion
136,niko
137,m.0bnznx
138,prince charming
139,prince rohan
140,anaplastic thyroid cancer
141,masai lion
142,celegorm
143,m.0blp57t
144,m.09td39b
145,m.010yy5yw
146,tlkiisp-kovu.png
147,phone trick
148,hadji singh
149,m.0blp580
150,m.0blp5sr
151,prince valiant
152,kidney stone
153,aslan
154,m.05cckn4
155,aladin
156,m.0x2krbv
157,m.0d521lm
158,m.0j606q9
159,portrayal
160,topic
161,m.0h3byhn
162,the lion king ii: simba's pride
163,m.0h2_f0p
164,bladder cancer
165,non-gonococcal urethritis
166,cowardly lion
167,legolas
168,urethritis
169,benign prostatic hyperplasia
170,akili
171,character using wham-o product
172,marjan
173,he-man
174,g.121y0bnz
175,annotation
176,flycatcher
177,m.0k5qr5
178,m.05bvklm
179,pride
180,m.065mw9f
181,uru
182,ellidyr
183,prince aragon
184,athlete's foot
185,brave heart lion
186,scarecrow
187,m.0b788cd
188,king richard
189,velkan valerious
190,dupuytren's contracture
191,film
192,"harry, prince of wales"
193,razorclaw
194,beelzebub
195,katsuichi
196,actinic keratosis
197,other conquests
198,prince ludwig the indestructible
199,ectodermal dysplasia
200,ethan
201,nino
202,g.121hfj4w
203,leprosy
204,kyle kingson
205,g.1256k9z81
206,amrod
207,history of lions in europe
208,m.0nh5vv0
209,budget bureau
210,lippy the lion & hardy har har
211,randy watson
212,parsley the lion
213,male.jpg
214,kaposi's sarcoma
215,caesar
216,prince evillo
217,burn
218,club foot
219,m.0d522bn
220,shasta
221,javan haldane
222,lion-o
223,m.065mfwy
224,m.0x2kwhh
225,ventricular tachycardia
226,drago
227,gastritis
228,lio junior
229,non-hodgkin lymphoma
230,sebaceous cyst
231,prince kael'thas
232,curufin
233,tetralogy of fallot
234,rhys michael haldane
235,pip the troll
236,the prince and the princess in the forest
237,m.02zd4tr
238,stuttering
239,the pig king
240,m.04_bzd3
241,m.02_96_z
242,prince edmund
243,kopa
244,m.0gxvv0h
245,prince xizor
246,sri lanka lion
247,massimo zanini
248,zasporn
249,m.0kfyrw1
250,vegeta
251,bambi
252,viking prince
253,m.0kfyrvl
254,lelouch lamperouge
255,m.05bvjyj
256,killed by
257,kelson haldane
258,overhaul
259,emphysema
260,m.011sf4j6
261,golfer's elbow
262,kidney cancer
263,panthera
264,kawasaki disease
265,shrek
266,m.096mn
267,m.0gxvv0q
268,prince escalus
269,pectus excavatum
270,corneal abrasion
271,g.125_nxx3l
272, gautama buddha
273,felix
274,m.05bvjy3
275,goro
276,pol
277,m.04j64q8
278,inguinal hernia
279,m.04j647l
280,g.1258d_92f
281,leomon
282,paris
283,leo prime
284,caleb
285,maglor
286,leo the lion
287,animal
288,tombo
289,g.1257z5qp3
290,prince
291,shadow figure
292,kroonprins frederik van denemarken
293,g.125ftf019
294,m.05khc3m
295,female (lioness)
296,voice
297,lion waiting in namibia
298,alloran-semitur-corrass
299,urolithiasis
300,m.0kfyrv7
301,calibos
302,barbary lion
303,g.122_gd59
304,amras
305,myocardial ischemia
306,hypospadias
307,prince rhun
308,snarl
309,cape lion
310,neilplus's types
311,m.0b788cn
312,crowd awaiting crown prince tokyo dec1916
313,the snake prince
314,wendell winston walter white
315,george
316,syphilis
317,kamal khan
318,m.05cyd9j
319,risk factor
320,m.0j3q6ck
321,congo lion
322,ankylosing spondylitis
323,hirschsprung's disease
324,schneizel el britannia
325,shiva
326,m.0j5ncsx
327,m.0x2kmkx
328,multiple myeloma
329,aortic aneurysm
330,m.0x2kmz3
331,m.0bm6pqb
332,vive targi kielce
333,west african lion
334,saffiya
335,samira
336,goleo and pille
337,nephrotic syndrome
338,nemean lion
339,tonyi
340,m.0x2ktdk
341,caranthir
342,m.0x2kplt
343,prince naveen
344,m.0x2kw3j
345,jake berenson
346,m.04j64rh
347,tax reduction
348,m.0hzxnsy
349,m.02b6vzq
350,m.01j957
351,esophageal cancer
352,obstructive sleep apnea
353,manny rivera
354,autism
355,southwest african lion
356,jarrah
357,acute myeloid leukemia
358,m.0x2krlq
359,m.0x2krx3
360,portrayed in films (dubbed)
361,the prince
