node_id,node_attr
0,m.0z8m6wk
1,2010 teen choice awards
2,margaret colin
3,place of birth
4,m.0z86v9h
5,2012 teen choice awards
6,gossip girl - season 3
7,"last tango, then paris"
8,ed westwick
9,estwick
10,languages
11,human language
12,m.09w0ytz
13,entertainment weekly annotation index
14,m.09w0tm5
15,gossip girl
16,life goes on
17,united states of america
18,penn dayton badgley
19,fictional character
20,parents
21,m.09w0nyr
22,josh schwartz
23,m.09wc071
24,'gossip girl' spin-off may incorporate 'o.c.' characters
25,the sisterhood of the traveling pants 2
26,teen drama
27,shopkeeper
28,cliff townshend
29,hilary duff
30,country of nationality
31,award-winning work
32,m.02nqvch
33,m.09yl07r
34,josh schwartz writing comedy pilot for cbs
35,m.09x18tx
36,male
37,barrett's esophagus
38,cecily von ziegesar
39,john lloyd bale
40,m.0h_0rbp
41,m.0h_0rbw
42,m.04d8t__
43,m.0c1jwcn
44,m.0z8893y
45,matthew settle
46,new york city
47,grey's anatomy
48,tv dramas
49,jean-pierre vibert
50,m.09wj2_y
51,"no doubt on 'gossip girl' spin-off, album, and tour: an exclusive q&a"
52,businessperson
53,personal organizer
54,romance film
55,m.02l7cg
56,maneesha kumbukage
57,entrepreneur
58,g.12111mdc
59,cameron crowe
60,m.0108v_w3
61,m.09xxqv1
62,snap judgment: 'gossip girl'
63,krishna mali
64,rufus humphrey
65,stephanie savage
66,m.0bmqyf_
67,m.07n73w_
68,willa holland of 'the o.c.' joining 'gossip girl'
69,m.09w8088
70,m.0wz53z9
71,one tree hill
72,english language
73,m.09w6d4q
74,parkinson's disease
75,seborrheic dermatitis
76,student
77,m.09xznt3
78,m.05sql2k
79,the vampire diaries
80,m.0b46bdq
81,m.02_98hd
82,television
83,m.0gv0jq9
84,m.0z86vsl
85,m.0z9hpfb
86,2008 teen choice awards
87,m.09xtw03
88,whatuni.com
89,air date of first episode
90,general hospital: night shift
91,tv program
92,m.09w383s
93,'gossip girl' exclusive: chuck bass goes gay?!
94,m.09klqp8
95,jenny humphrey
96,providence
97,gossip girl - season 4
98,the townie
99,chuck
100,program creator
101,teen choice award for tv series: drama
102,m.0z8ncx1
103,topic
104,generally young men are regarded as radicals. this is a popular misconception. the most conservative persons i ever met are college undergraduates. the radicals are the men past middle life.
105,stockbroker
106,profession
107,the sisterhood of the traveling pants
108,keur
109,inanimate
110,george edwin cronk
111,"exclusive: more 'gossip,' 'tree hill,' '90210' on the way!"
112,m.09w0q_g
113,m.065phg2
114,film producer
115,isaac hempstead wright
116,ratings: cbs comedies win the night; charlie brown still delivers
117,m.09w9gcg
118,chuck bass
119,m.0z9hmz0
120,m.0_z7jmc
121,dynasty
122,tv soaps
123,alessandro marrella
124,m.09w9f4z
125,'gossip girl' recap: the third person is always supposed to be a stranger!
126,m.09ypqqd
127,m.09yl08d
128,privileged
129,drama
130,united kingdom
131,m.09y60hz
132,m.09w1mr9
133,female
134,skins
135,m.0z89p9f
136,devon woodcomb
