node_id,node_attr
0,two doors down
1,maryville
2,alzheimer's disease
3,female
4,mike cross
5,my spirit's willing
6,lamar alexander
7,andrew alexander
8,charles b. moore
9,m.0kg_yg
10,eastern time zone
11,g.125bn2wcf
12,elma turl
13,jackie lee
14,broken bow records
15,william blount
16,presbyterianism
17,bloomington
18,united states of america
19,m.0z84x82
20,isaac l. anderson
21,author
22,old paint peeling
23,m.0hjvnqd
24,"united states census bureau, population"
25,jack greene
26,i'll love you more
27,m.0b412df
28,fire to fire
29,mark doty
30,m.0b6_j4t
31,writer
32,american football player
33,athlete
34,lee humphrey
35,m.03p7x7k
36,m.012957mc
37,mary grainger blount
38,m.0c1r8q2
39,m.0hjvnph
40,maryville college
41,m.0h6_1kv
42,randall cobb
43,m.0j31pr0
44,greensleeves
45,blount county
46,g.11x1hxqnc
47,m.07fx_fs
48,atlantis
49,kevin niethammer
50,m.0gc9w3d
51,melanie hutsell
52,m.0hjvnpz
53,nathan nicholson
54,m.0ksqzlx
55,37802
56,g.1254zz_2j
57,walk in jerusalem
58,all the time
59,m.0hjvns4
60,firebird
61,liquor in the well
62,gamblin' fever
63,school of the arts
64,person or entity appearing in film
65,m.0hjvnw0
66,g.11x1htlmx
67,deceased person
68,date of death
69,m.0hmcb12
70,statue of a fool
71,i am anastasia
72,m.0125d16t
73,stephen sanders chandler jr.
74,rockford
75,tennessee
76,bicentennial greenbelt park
77,urban park
78,m.0zmq7zf
79,m.08p4f9
80,place of death
81,g.11x1gd4fm
82,musician
83,eagleton village
84,m.0h8ly6_
85,person
86,37803
87,tallassee
88,louisville
89,postal codes
90,postal code
91,m.012cbtpc
92,statistical region
93,location
94,craig taylor brown
95,parents
96,wake up my love
97,g.11x1jvp5c
98,m.0h8ly4z
99,basketball player
100,david jones house
101,poor man's heaven
102,m.0cm3b5g
103,do what you do
104,37801
105,m.012c76fg
106,place of birth
107,city/town/village
108,m.011lvjc_
109,m.0123wnpn
110,m.0hjvnst
111,m.0n1m_h9
112,musical artist
113,newspaper
114,definition
115,bethlehem in broad daylight
116,gregory bald
117,area code 865
118,hard times (trouble & strife)
119,m.0cnnp99
120,m.0h9hbwv
121,g.12b01zm6n
122,alcoa
123,m.0zmtkv4
124,male
125,m.0hmcb0n
126,kathryn alexander
127,m.012z3l2r
128,country of nationality
129,m.0bw1njj
130,college/university
131,i need somebody bad
