node_id,node_attr
0,dear god
1,united states of america
2,red
3,rosa 'ingrid bergman'
4,m.0794w66
5,"san francisco 49ers at new york giants, 2008-10-19"
6,metlife stadium
7,new york giants
8,rosa 'christian dior'
9,"new york giants at cleveland browns, 2008-10-13"
10,m.0793f1t
11,ray handley
12,m.04xh042
13,m.07942j5
14,"new york giants at minnesota vikings, 2008-12-28"
15,steve tisch
16,m.0n0b77g
17,m.075fpy8
18,m.075fpg7
19,1949 nfl season
20,m.0793gt5
21,m.0793c4q
22,"new york giants at dallas cowboys, 2008-12-14"
23,m.07jqjn6
24,washington redskins
25,m.0z43lqs
26,best upset espy award
27,nfc east
28,g.125_qxvkq
29,dallas cowboys
30,"dallas cowboys at new york giants, 2009-12-06"
31,m.0793qyw
32,"new york giants at washington redskins, 2008-11-30"
33,super bowl xlii
34,m.07ww99p
35,m.0gk92xh
36,m.075fpsh
37,m.09g3c_6
38,m.07927j1
39,m.0z43f37
40,new england patriots
41,"carolina panthers at new york giants, 2009-12-27"
42,2009 nfl season
43,"philadelphia eagles at new york giants, 2009-01-11"
44,"seattle seahawks at new york giants, 2008-10-05"
45,m.0793dvp
46,m.07t47td
47,"oakland raiders at new york giants, 2009-10-11"
48,m.075fpgh
49,m.09w8vqk
50,"philadelphia eagles at new york giants, 2009-12-13"
51,m.09g3d0l
52,m.0901q99
53,"atlanta falcons at new york giants, 2009-11-22"
54,m.088x2fs
55,"san diego chargers at new york giants, 2009-11-08"
56,m.0793hgj
57,m.07z2h_s
58,"new york giants at philadelphia eagles, 2009-11-01"
59,"cincinnati bengals at new york giants, 2008-09-21"
60,m.0793dmk
61,m.07vr5x_
62,new orleans saints
63,m.07nn2pn
64,"new york giants at tampa bay buccaneers, 2009-09-27"
65,1956 nfl championship game
66,m.09yhb2_
67,"new york giants at arizona cardinals, 2008-11-23"
68,m.0794qrs
69,"new york giants at denver broncos, 2009-11-26"
70,m.096q35z
71,m.0793drz
72,m.0793f6l
73,m.0793h5_
74,the back-up plan
75,m.0793gzh
76,"carolina panthers at new york giants, 2008-12-21"
77,m.0z7wpq8
78,best game espy award
79,m.07ybydk
80,"arizona cardinals at new york giants, 2009-10-25"
81,heart condition
82,m.07927mr
83,cleveland browns
84,m.07nn2gg
85,m.0793kwb
86,"new york giants at philadelphia eagles, 2008-11-09"
87,"new york giants at pittsburgh steelers, 2008-10-26"
88,m.0793ffk
89,m.07927n5
90,new york giants helmet
91,m.01x5zr3
92,m.0793dck
93,"dallas cowboys at new york giants, 2008-11-02"
94,m.0793fk6
95,m.07vr5_y
96,"new york giants at new orleans saints, 2009-10-18"
97,g.125bjkryy
98,m.0793gpg
99,m.0tk28hc
100,"philadelphia eagles at new york giants, 2008-12-07"
101,m.0793gjc
102,m.098jm_k
103,m.0793h5g
104,m.09xv6k4
105,m.0793n2w
106,philadelphia eagles
107,new york metropolitan area
108,newark liberty international airport
109,tom coughlin
110,parents
111,2008 nfl season
112,m.07921y1
113,"baltimore ravens at new york giants, 2008-11-16"
114,m.0793gbj
115,new york city
116,coach
117,dan reeves
118,american football player
119,g.1257t4d9y
120,m.0116bj1h
121,david tyree
122,m.07p5x95
123,"new york giants at kansas city chiefs, 2009-10-04"
124,m.098jn3n
125,steve owen
126,m.07949v2
127,m.05bv5v_
128,m.0793fwt
129,stewart international airport
130,cherry faux leather (d8494)
131,mathias kiwanuka
132,male
133,aaron ross
134,seattle seahawks
135,m.07p5x61
136,kansas city chiefs
137,m.09knf4v
138,m.0793g66
139,m.088x2c8
140,m.05169g_
141,m.0794zzr
142,m.09k0gg3
143,"new york giants at washington redskins, 2009-12-21"
144,m.096q3g9
145,m.0792bym
146,m.07mlkpq
147,m.0b45s8f
