node_id,node_attr
0,b. f. skinner
1,cambridge
2,m.02_1x1x
3,male
4,"health is the greatest gift, contentment the greatest wealth, faithfulness the best relationship."
5,gautama buddha
6,mahatma gandhi
7,m.09jxjr4
8,sala keoku
9,brian karlak
10,robert anton wilson
11,alfred north whitehead
12,"in every age of well-marked transition, there is the pattern of habitual dumb practice and emotion which is passing and there is oncoming a new complex of habit."
13,german language
14,germany
15,"intelligence is quickness to apprehend as distinct form ability, which is capacity to act wisely on the thing apprehended."
16,sam harris
17,atheism
18,letter to a christian nation
19,book
20,martha nussbaum
21,jewish people
22,allen ginsberg
23,country of nationality
24,the end of faith
25,arthur schopenhauer
26,"endurance is one of the most difficult disciplines, but it is to the one who endures that the final victory comes."
27,john stuart mill
28,adam smith
29,friedrich nietzsche
30,rahul sankrityayan
31,india
32,david hume
33,immanuel kant
34,rajneesh
35,m.0hmvf0w
36,m.07ng6gq
37,opencyc
38,kapilavastu
39,gautam buddha university
40,uttar pradesh
41,francis bacon
42,ludwig wittgenstein
43,john maynard keynes
44,siddhartha
45,karl marx
46,john locke
47,"'he insulted me, he cheated me, he beat me, he robbed me' -- those who are free of resentful thoughts surely find peace."
48,queen maha maya
49,mayadream
50,transient ischemic attack
51,playwright
52,writer
53,location
54,topic
55,bodaiji
56,buddhism
57,cultural and visual flux at early historical bagh in central india
58,zen poems of china and japan
59,chiranjeevi
60,jyotirao phule
61,aristotle
62,place of birth
63,a record of buddhistic kingdoms
64,religion
65,plato
66,john dewey
67,maligawila
68,"let the wise guard their thoughts, which are difficult to perceive, extremely subtle, and wander at will. thought which is well guarded is the bearer of happiness."
69,hermann hesse
70,drago jančar
71,who loves dies well
72,seyhan kurt
73,gilles deleuze
74,gout
75,georges i. gurdjieff and thomas de hartmann
76,philosopher
77,maurice merleau-ponty
78,henri bergson
79,dharma
80,jainism
81,gottlob frege
82, gautama buddha
83,m.0hhz9zs
84,george eliot
85,marcel proust
86,barrett's esophagus
87,thomas jefferson
88,parents
89,shakya
90,sakya muni buddha gaya temple
91,m.0yvb4dr
92,madhya asia ka itihas
93,king śuddhodana
94,abdominal aortic aneurysm
95,cardiovascular disease
96,sugata saurabha
97,prostate cancer
98,amitabha sutra
99,mahayana
100,the awakened self
101,the roots of buddhist psychology
102,"as irrigators lead water where they want, as archers make their arrows straight, as carpenters carve wood, the wise shape their minds."
103,detox your heart
104,astrology
105,willard van orman quine
106,william shakespeare
107,date of death
108,jigme khesar namgyel wangchuck
109,m.0n0phwb
110,richard dawkins
111,gender
112,science writer
113,kevin kelly
114,united states of america
115,wavy gravy
116,the way is not in the sky. the way is in the heart.
117,author
118,the monkey king
119,leo tolstoy
120,in 1914 he and his wife were visited by the american writer and art collector stein whose home was in paris.
121,royal ploughing ceremony
122,without adventure civilization is in full decay.
123,henry david thoreau
124,m.0y82538
125,14th dalai lama
126,james joyce
127,tibetan buddhism
128,albert einstein
129,george herbert mead
130,the gospel of buddha
131,gospel of buddha
132,donald davidson
133,soto zen
134,zen
135,the path of insight meditation
136,buddhism and ecology
137,colin wilson
138,nirvana
139,m.0gx47pp
140,to
141,hariti
142,amartya sen
143,hinduism
144,teachings of the buddha
145,g.1256c_j4t
146,ishara
147,buddhas of bamiyan
148,pune
149,g.125dd_wmc
150,jorge luis borges
151,novelist
152,franz kafka
153,antonella gambotto-burke
154,norway
155,oslo
156,m.0n64d1w
157,william james
158,place of death
