node_id,node_attr
0,battle of chancellorsville
1,david lang
2,charles griffin
3,appomattox campaign
4,william whedbee kirkland
5,elmwood cemetery
6,methodism
7,anglicanism
8,ground warfare
9,first battle of fort fisher
10,american civil war
11,stephen mallory
12,m.0btngn5
13,big round top cavalry charge
14,nez perce war
15,military conflict
16,culpeper county
17,us county
18,m.040r5pk
19,joshua chamberlain
20,m.08cqtnb
21,jubal early
22,battle of antietam
23,francis c. barlow
24,second battle of bull run
25,edward lloyd thomas
26,philadelphia
27,city/town/village
28,mexican–american war
29,united states of america
30,hugh judson kilpatrick
31,wantage township
32,m.04ht5_l
33,horatio wright
34,henry warner slocum
35,fort slocum
36,m.04hsvdm
37,george sykes
38,william mahone
39,george meade
40,m.012pmt
41,robert edward lee
42,male
43,staunton city
44,utc−05:00
45,hood county
46,first battle of kernstown
47,virginia
48,m.05yylmc
49,new york city
50,evander m. law
51,siege of suffolk
52,harry t. hays
53,cambridge city
54,robert e. lee
55,battle of shiloh
56,m.049y2vg
57,john brown gordon
58,brian patrick clarke
59,richard l. t. beale
60,u.s. congressperson
61,m.07ndwyd
62,confederate states of america
63,m.05t7dns
64,john m. jones
65,alpheus s. williams
66,battle of fredericksburg
67,alfred moore scales
68,george armstrong custer
69,custer portrait restored
70,first battle of bull run
71,p. g. t. beauregard
72,john f. reynolds
73,m.0w4gf6_
74,the woodlands
75,pennsylvania
76,oliver o. howard
77,military person
78,ulysses s. grant
79,adams county
80,g.11x1fljx1
81,overland campaign
82,elwell stephen otis
83,"alfred iverson, jr."
84,alfrediverson
85,m.04hwpbk
86,battle of bentonville
87,lewis armistead
88,battle of five forks
89,gouverneur k. warren
90,battle of big bethel
91,dover
92,green oak township
93,eastern time zone
94,m.0cnmfsz
95,the killer angels: a novel of the civil war
96,maj. gen. george pickett
97,m.0w4ggwg
98,eppa hunton
99,battle of gettysburg
100,ambrose r. wright
101,m.0h9fznr
102,samuel i. hopkins
103,"owensville, maryland"
104,battle of manassas gap
105,haskell of gettysburg: his life and civil war papers
106,book
107,battle of south mountain
108,john newton
109,james j. archer
110,warrenton
111,oakland cemetery
112,blandford cemetery
113,robert b. mahone
114,washington roebling
115,civil engineer
116,m.0gx5zs4
117,confederate states army
118,bryan grimes
119,pitt county
120,cádiz
121,seven days battles
122,24th michigan volunteer infantry regiment
123,union army
124,custer county
125,george t. anderson
126,battle of the wilderness
127,m.0bmyv1f
128,m.04fvgdv
129,union
130,m.0gmkfh3
131,p.g.t. beauregard
132,northern virginia campaign
133,m.04yxf4y
134,paul jones semmes
135,woodford county
136,gettysburg
137,non-fiction
138,franklin county
139,joseph b. kershaw
140,benjamin g. humphreys
141,m.0w5jc0s
142,m.049y372
143,battle of glendale
144,m.05pshdk
145,stephen rose gilkyson
146,biglerville
147,alexander s. webb
148,m.04hrgl0
149,cashtown-mcknightstown
150,eisenhower national historic site
151,george pickett
152,m.07j5t2v
153,m.03ph6b7
154,joseph r. davis
155,m.04yv8p1
156,m.0c1r3lk
157,m.04hwx7y
158,maryland campaign
159,m.049y2vq
160,louisiana
161,régis de trobriand
162,tours
163,edward porter alexander
164,alexander city
165,goode bryan
