node_id,node_attr
0,le moniteur universel
1,europe
2,gentle
3,blue picardy spaniel
4,dogue de bordeaux
5,animal breed
6,france women's national under-18 ice hockey team
7,france
8,piedmont
9,italy
10,m.0nfs5tf
11,united states dollar
12,m.0wg8rst
13,poitou-charentes
14,population
15,m.046csbq
16,monaco
17,g.1hhc429kw
18,g.1245z7hc8
19,g.1hhc3fsq2
20,dôme du goûter
21,french guiana
22,france national speedway team
23,m.0wg8rkz
24,regio trirhena
25,g.1hhc3s6w_
26,chiers
27,belgium
28,m.0102bpv2
29,françois hollande
30,m.0hzxx6b
31,catalan language
32,language
33,m.0b48jxh
34,g.1hhc4_s6y
35,breton
36,human language
37,martinique
38,overseas france
39,1952 summer olympics
40,m.0_x4zlz
41,"french minister of the economy, finance and industry"
42,canada
43,north america
44,g.12460tj2n
45,m.0cbynlm
46,defence minister
47,black & white
48,brittany
49,m.0nfrqh6
50,"co2 emissions per capita, world development indicators and global development finance, world bank"
51,birman
52,slir
53,political system of france
54,m.0hzxx5s
55,billy
56,obedient
57,g.1q5j7ks8p
58,2014 european athletics championships
59,m.011s5v5_
60,m.0wg9f8v
61,esperanto language
62,g.1hhc3m7gp
63,braque saint-germain
64,affectionate
65,m.0ngp0gx
66,g.1hhc51ptg
67,institut national de la recherche agronomique
68,location
69,topic
70,m.0nfsd1f
71,m.0wg91xs
72,2014 winter olympics
73,directorate-general for external security
74,united states of america
75,2000 summer olympics
76,corsica
77,spain
78,m.03q9tk0
79,french bulldog
80,le monde diplomatique
81,english language
82,henri
83,world trade organization
84,netherlands
85,french institute for research in computer science and automation
86,government agency
87,braque du bourbonnais
88,calm
89,g.1hhc44wmd
90,intelligent
91,french commune
92,french commune subdivides itself.
93,pacific ocean
94,m.0wg99tb
95,euregio saarlorluxrhin
96,m.0nfs4tf
97,"gni per capita in ppp dollars, world development indicators and global development finance, world bank"
98,grand basset griffon vendéen
99,tri-color
100,france women's national handball team
101,lorraine
102,m.0c1qcz9
103,battle of dien bien phu
104,nord-pas-de-calais
105,switzerland
106,1896 summer olympics
107,upper normandy
108,m.0b659t1
109,2009 world championships in athletics – men's pole vault
110,luxembourg
111,mediterranean sea
112,world war ii
113,dahu
114,grandes jorasses
115,mountain
116,chien français blanc et noir
117,united kingdom
118,m.062vcrp
119,north atlantic treaty organization (nato)
120,south america
121,m.0bj7bxk
122,m.0nfspdj
123,"gross national income in ppp dollars, world development indicators and global development finance, world bank"
124,m.04dm70m
125,graian alps
126,guadeloupe
127,saint-ex
128,1900 summer olympics
129,m.0n9hbf8
130,prime minister
131,strasbourg ig
132,m.04dm70y
133,triple entente
134,g.1s05_kkt2
135,champagne-ardenne
136,archives nationales
137,g.1245zw9zz
138,g.1hhc4r2y6
139,g.1hhc48tlf
140,"minister of ecology, sustainable development and energy"
141,m.0104n3yl
142,arve
143,sovereign state
144,iso 3166-2
145,g.11_yy6gtq
146,g.1hhc4hc96
147,fawn
148,barbet
149,m.09y9zgz
150,entertainment weekly annotation index
151,bunnik tours
152,portugal
153,aiguille d'argentière
154,mont blanc massif
155,bloodhound
156,scotland
157,g.1hhc3fsdj
158,m.063tf62
159,nicolas sarkozy
160,2012 world mountain running championships
161,m.062t78d
162,newspaper
163,picardy
164,m.0hzxx5h
165,"eurostat, minimum wage in europe"
166,charollais sheep
167,french brittany
168,sociable
169,pic de médécourbe
170,french ministry of culture
171,basset bleu de gascogne
172,lively
173,la lune
174,présent
175,euro
176,collectivity of saint martin
177,m.064smmb
178,happy
179,papillon
180,m.0wg8rwd
181,doubs
182,g.12460bks0
183,earth
184,great pyrenees
185,dog
186,french canton
187,haute-savoie
188,löwchen
189,black
190,m.0wg8rs0
191,cjm bourges basket
192,battle of berezina
193,m.062vjxz
194,1936 summer olympics
195,alps
196,eurasia
197,autorité de la concurrence
198,french overseas region
199,french overseas department
200,m.04d4h0n
201,the london 2012 summer olympics
202,rhine
203,north sea
204,  adventures by disney - 5-night mediterranean magic cruise
205,m.0nfn9db
206,"broadband penetration rate, broadband penetration in europe, eurostat"
207,m.0nfsd2t
208,"military expenditure as percentage of gdp, world development indicators and global development finance, world bank"
209,cosquer cave
210,g.124601v0k
211,la flèche chicken
212,limousin
213,m.0hzxx7h
214,m.0nfsnth
215,m.09x1yn9
216,upper rhine
217,m.0nfs5yz
218,date founded
219,combined joint expeditionary force
220,phalène
221,g.1hhc4dd74
222,briard
223,grey
224,french
225,occitan language
226,french arrondisement
227,administrative area
228,secretariat of the pacific community
229,m.04c_z5z
230,braque du puy
231,pyrenees
232,m.0wg8rmw
233,aiguille de rochefort
234,haratch
235,g.1hhc38v4x
236,madagascar
237,iso 3166-1
238,m.0nfsjt0
239,official website
240,g.1hhc45qdz
241,united nations
242,mayotte
243,time zone(s)
244,m.0wg9fk6
245,mont blanc
246,greece
247,unesco
248,m.09yj6w5
249,m.047kt1p
250,birsig
251,river
252,g.1hhc4lc4s
253,g.11b60sf4fy
254,g.1hhc3jtr3
255,beagle-harrier
256,alain poher
257,catholicism
258,council of europe
259,françois fillon
260,m.0ngp9h3
261,g.1hhc3mbvt
262,black & tan
263,basset fauve de bretagne
264,g.1hhc3v95l
265,m.03w605f
266,m.0b658jc
267,no administrative area type may subdivide itself.
268,aiguille de la grande sassière
269,chorale roanne basket
270,basketball team
271,g.1hhc51ls9
272,m.09ygc3f
273,france men's national volleyball team
274,m.0ngnx7w
275,minister
276,french spaniel
277,metropolitan france
278,meuse
279,rhône-alpes
280,m.0wkj7l9
281,vignemale
282,m.0nfs10k
283,g.1hhc4dd90
284,lascaux
285,dordogne
286,g.1245zkm36
287,m.0wg8rn0
288,vide pour l'amour
289,m.09dt_lt
290,m.0101d7qc
291,district represented (if position is district-related)
292,m.0hzxx8x
293,australia
294,g.1hhc54q_j
295,comité consultatif national d'éthique
296,segre
297,andorra
298,french department
299,adventures by disney
300,m.0wg8rvy
301,haine
302,western europe
303,mont maudit
304,2010 winter olympics
305,m.0ngnyjh
306,jacques chirac
307,m.09dvbzk
308,1924 summer olympics
309,1948 winter olympics
310,g.1hhc4shcg
311,pic schrader
312,romance languages
313,indo-european languages
314,basque language
315,g.12cp_kglx
316,provence-alpes-côte d'azur
317,alps–mediterranean euroregion
318,poodle
319,landais pony
320,companionable
321,braque francais
322,m.0nfscny
323,m.03wm61k
324,g.1hhc4_0s2
325,m.09ykx2m
326,g.1hhc51wxv
327,m.046x015
328,president of france
329,m.02kljyl
330,tennis
331,g.1245zydgc
332,g.1hhc3msv0
333,m.0b46q48
334,wsj speakeasy index
335,very friendly
336,m.0nfrr6x
337,élan béarnais pau-orthez
338,prime minister of the french republic
339,trainable
340,semi-presidential system
341,brown & white
342,marans
343,m.0nfs4ty
344,m.0nfn97w
345,g.1hhc3s6xs
346,administrative areas
347,pica d'estats
348,m.0wg8rp5
349,m.0w486zs
350,senate
351,m.0v41zrq
352,m.011nzpyh
353,"2014 european athletics championships – women's 10,000 metres"
354,sambre
355,meat
356,crèvecœur chicken
357,m.07npsrf
