node_id,node_attr
0,alexandria
1,origen the christian middle/neoplatonist: new arguments for a possible identification
2,macedonia
3,m.05nq2jy
4,m.05nsnsv
5,cleopatra
6,m.0949lnd
7,walter wanger
8,united states of america
9,constantine p. cavafy
10,height
11,m.0n8cr3j
12,the notorious cleopatra
13,m.0ncl2lb
14,united kingdom
15,egyptian mythology
16,bennu
17,alzheimer's disease
18,female
19,darryl f. zanuck
20,m.0k6mc5p
21,konstantinos parthenis
22,painting
23,lighthouse of alexandria
24,ptolemaic kingdom
25,harry novak
26,m.0n_mtdn
27,m.010nwlnr
28,costume drama
29,axex
30,leon shamroy
31,m.0v8zrcc
32,2009 alexandria international film festival
33,216 kleopatra
34,asteroid
35,noble person
36,person
37,arsinoe iv of egypt
38,cleopatra v of egypt
39,m.0cgrtw6
40,herman a. blumenthal
41,m.0n_mt9f
42,"coin of cleopatra vii, with her effigy."
43,m.0_gcq50
44,m.0bm6pr2
45,stanley bridge
46,m.0jwhxq
47,m.03zb93t
48,m.0bfdykd
49,boris juraga
50,antony and cleopatra
51,drama
52,m.05nphlz
53,greeks in egypt
54,manos loïzos
55,anne bauchens
56,alexandria zoo
57,m.0d522bw
58,m.0n7xshn
59,biographical film
60,nephritis
61,film
62,country of origin
63,m.05nn4ls
64,roshdy
65,"arab academy for science, technology & maritime transport"
66,egypt
67,goitre
68,medullary thyroid cancer
69,1992 alexandria international film festival
70,m.0n8bm7l
71,george hopkins
72,place of death
73,black-and-white
74,21500
75,m.05npdcb
76,jack martin smith
77,caesar's civil war
78,alexander helios
79,date of death
80,m.08yvmpq
81,m.0mvjnx4
82,m.0hzk3ds
83,award-winning work
84,romance film
85,modern alexandria
86,m.0ncl32m
87,2012 shanghai international film festival
88,m.0w0tcf9
89,as egypt howls and history tweets
90,multiple sclerosis
91,roland anderson
92,m.059rj3z
93,joseph l. mankiewicz
94,male
95,ptolemaic dynasty
96,cleopatra iii of egypt
97,ancient macedonian language
98,antigone costanda
99,cleopatra selene ii
100,m.02slhmz
101,m.02tbgkb
102,m.09km1m5
103,opencyc
104,m.05nnmsd
105,pola observatory
106,antiochus i soter
107,1983 alexandria international film festival
108,walter m. scott
109,mark antony
110,final war of the roman republic
111,north africa
112,m.0n8dg9r
113,pyelonephritis
114,70 mm todd-ao
115,jack hildyard
116,london
117,m.0k6mc8f
118,monarch
119,cleopatra selene i
120,trigeminal neuralgia
121,egyptian expedition
122,montaza palace
123,1945 anti-jewish riots in egypt
124,victor milner
125,m.0ncl2lt
126,berenice iv of egypt
127,ptolemy xii auletes
128,m.05cbzp7
129,m.0j4lw9h
130,location of ceremony
131,victorien sardou
132,deceased person
133,cause of death
134,alexandria governorate
135,m.094ny5x
136,m.05ndsqk
137,classic movies
138,william fox
139,date of birth
140,m.0cg7_6g
141,cleopatra: a life
142,m.090dhq1
143,m.0gwssbv
144,romantic movies
145,m.0cvcg9h
146,m.0d5218k
147,topic
148,siege of alexandria
149,m.0n8bvp8
150,1995 alexandria international film festival
151,m.05bs985
152,georges moustaki
153,m.0105ynpk
154,m.0hzk3dg
155,citadel of qaitbey
