node_id,node_attr
0,percy florence shelley
1,percy bysshe shelley
2,gender studies
3,lily mazahery
4,emma goldman
5,author
6,poet
7,jeremy bentham
8,adam smith
9,sepsis
10,decreased level of consciousness
11,memoirs of the author of a vindication of the rights of woman
12,william godwin
13,mary shelley
14,maurice
15,biographer
16,writer
17,st pancras old church
18,joseph mazzinghi
19,thoughts on the education of daughters
20,m.04v51dz
21,jean-paul sartre
22,simone de beauvoir
23,john stuart mill
24,economist
25,john walker
26,"dracula, prisoner of frankenstein"
27,william f. schulz
28,united states of america
29,martha nussbaum
30,jewish people
31,oscar wilde
32,william shakespeare
33,mary wollstonecraft
34,"in \""thoughts on the education of a daughter\"" (1786) she began to formulate a political philosophy."
35,india
36,english language
37,"poor human nature, what horrible crimes have been committed in thy name!"
38,paine called for a radical break with the past in britain as well as in france.
39,thomas paine
40,florence nightingale
41,lavinia lloyd dock
42,"she began to be more outspoken in her own writing, praising the early ideas of the french revolutionaries and calling for political reform in britain."
43,ella cora hind
44,journalist
45,pneumonia
46,"leisha kelly – author- \""house on malcolm street\"""
47,"at least eight editions were published in one year and it was quickly reprinted in the u.s.  when burke replied, paine wrote \""the rights of man, part the second,\"" published in 1792."
48,"as well as analyzing the reasons for discontent in european society, it outlined a plan for a rudimentary welfare state, financed by progressive taxation on property."
49,librettist
50,karl marx
51,john locke
52,voltaire
53,date of death
54,"but paine was already on his way to france, where he had been elected to a seat in the national convention."
55,m.0bng5cs
56,germaine greer
57,m.0hz71
58,living my life
59,a thing moderately good is not so good as it ought to be. moderation in temper is always a virtue; but moderation in principle is always a vice.
60,playwright
61,a calendar of the letters of florence nightingale
62,la mujer eunuco
63,great britain
64,benjamin franklin
65,inventor
66,location
67,topic
68,"he read extensively on political theory, including the works of priestley and james burgh, both advocates of freedom of conscience and parliamentary reform."
69,jean-jacques rousseau
70,amartya sen
71,hunger and public action
72,rufane shaw donkin
73,plato
74,place of birth
75,england
76,clara reeve
77,mark twain
78,country of nationality
79,mary ; maria
80,m.0j2fdh0
81,she arrived home to find that her sisters had been unable to keep the school going.
82,wollstonecraft was convinced that her pregnancy had killed her and she vowed never to marry.
83,"a vindication of the rights of men ; with, a vindication of the rights of woman, and hints"
84,a vindication of the rights of men
85,selections from the american crisis
86,thomas jefferson
87,parents
88,m.047htt7
89,basic writings of thomas paine
90,howard zinn
91,social activist
92,"her son now received an adequate allowance from the shelley estate and in 1840 mary accompanied him and his friends on a tour to germany, switzerland and italy."
93,a vindication of the rights of woman: with strictures on political and moral subjects
94,"a vindication of the rights of women, with strictures on political and moral subjects"
95,samuel taylor coleridge inspired by william godwin
96,samuel taylor coleridge
97,m.0bvwv_v
98,young frankenstein
99,gilbert imlay
100,crime is naught but misdirected energy.
101,the trial of thomas paine
102,book
103,g.1258jb2qg
104,women's suffrage
105,women's rights
106,mehrangiz kar
107,m.0cq3wm8
108,peter kropotkin
109,martha burk
110,his household possessions were seized and sold at public auction.
111,the turn of fortune affected his marriage and he and his wife separated.
112,wolf mankowitz
113,mary wollstonecraft met richard price
114,richard price
115,"mary gave birth to a son,  and in the summer of 1816 they took a house above lake geneva near where byron was staying."
116,"they began an intensive course of reading together, and shelley introduced mary to english and german literature, the french writers voltaire, rousseau and de stael,  as well as history,  politics and the ancient greek and roman writers."
117,"her publisher, joseph johnson, took her into his home and gave her work as an editor, translator, writer and reviewer."
118,professor
119,max stirner
120,atheism
121,"in july 1814 mary and shelley eloped, accompanied by mary's step sister, claire clairmont."
122,anti-war movement
123,leo tolstoy
124,"letters written in sweden, norway, and denmark"
125,"letters written during a short residence in sweden, norway, and denmark"
126,"it was published in february 1793, just two weeks after revolutionary france had declared war on britain, and was a huge success."
127,poverty and famines
128,new york city
129,the bride
130,m.040v_0v
131,newington green
132,doctor septimus pretorius
133,male
134,"i love the man that can smile in trouble, that can gather strength from distress, and grow brave by reflection. tis the business of little minds to shrink; but he whose heart is firm, and whose conscience approves his conduct, will pursue his principles unto death."
135,revolution
136,edmund burke
137,immanuel kant
138,spitalfields
139,joe loss
140,"since he spoke little french, he joined the girondin group (who spoke english, admired the american revolution, and also opposed the execution)."
141,"but the girondins were disbanded with the rise of the jacobins under robespierre, and paine was arrested and imprisoned from december, 1793, to november, 1794."
142,edward john wollstonecraft
143,"in july, shelley's boat capsized and he drowned."
144,"sir thomas adams, 6th baronet"
145,"a critical edition of mary wollstonecraft's a vindication of the rights of woman, with strictures on political and moral subjects"
146,garth marenghi
147,mrs. wollstonecraft's thoughts on the education of daughters
148,thomas robert malthus
149,"when the revolutionary war broke out in 1775, paine took the revolutionary side, making friends with such independence advocates as rush, future u.s. president john quincy adams, and samuel adams."
150,thomas paine knew samuel adams
151,"with franklin's recommendation paine soon found regular employment as editor at the \""pennsylvania magazine\""."
152,reproductive rights
153,"he gave a copy to the french ambassador in london, it was copied and distributed in germany, and pirated editions appeared in america."
154,m.04hxjg3
155,elizabeth inchbald
156,united kingdom
157,joseph paine
158,"having given the blood's her fee for the book, wollstonecraft then became governess to the three daughters of lord and lady kingsborough in county cork, ireland."
159,"during her time in ireland, wollstonecraft wrote a novel, \""mary,  a fiction\"" before being dismissed after ten months' service."
160,m.0c5pxj7
161,original stories from real life
162,ray bradbury
163,thomas à kempis
164,human rights
165,"the demand for equal rights in every vocation of life is just and fair; but, after all, the most vital right is the right to love and be loved."
166,m.02wmxr4
167,william godwin considered dangerous by edmund burke
168,jeremy yablan
169,kiersten fay
170,inez milholland
171,public speaker
172,georg wilhelm friedrich hegel
173,"in britain he met writer/politician burke, but burke's \""reflections on the revolution in france\"", which criticized the french uprising, riled paine and induced him to resume his political writing."
174,"in 1791, paine published his celebrated answer to burke: \""the rights of man\""."
175,frankenstein: the true story
176,the monster
177,"when men yield up the privilege of thinking, the last shadow of liberty quits the horizon."
178,"in 1774, paine was fired from his excise job for being away without permission,  and went into debt."
179,elizabeth cady stanton
180,ralph waldo emerson
181,henry david thoreau
182,m.0yjc5n9
183,melbourne
184,australia
185,bathilda bagshot
186,george jennings work related to florence nightingale
187,antoinette saint-huberty
188,rené descartes
189,france
190,mary wollstonecraft shelley a pal of samuel taylor coleridge
191,doctor waldman
192,simon pritchett
193,organization leader
194,person
195,"in 1820 they moved to pisa, where they lived with a circle of english expatriates,  and in june 1822 they took a house with friends in an isolated fishing village on the nearby bay of lerici."
196,nowhere at home
197,m.011nj8nh
198,frances cocke
199,montesquieu
200,"after some weeks travelling in france and switzerland they returned to england,  where they lived almost penniless."
201,william godwin married mary wollstonecraft
202,two years later he renewed his acquaintance with mary wollstonecraft and they became close.
203,m.0kbwcc2
204,m.0bnf_ps
205,"a short residence in sweden, norway, and denmark"
206,romanticism
207,the wish list
208,9781854771957
209,the crushing of the russian revolution
210,"thoughts on the education of daughters: with reflections on female conduct, in the more important duties of life."
211,m.04v51fq
212,diabetes mellitus
213,black
214,"paine arrived in philadelphia on nov. 30, 1774."
215,"paine went to london, where a friend, george lewis scott, introduced him to u.s. diplomat franklin, who gave him a letter of introduction to his son-in-law in america."
216,shirin ebadi
217,"lives of the most eminent literary and scientific men of france, vol. ii"
218,events in 2011 and forthcoming book strengthen james baldwin's legacy
219,frankenstein
220,m.0kbw4wj
221,anglicanism
222,abraham lincoln
223,"she  maintained a nationwide network of public health administrators, bombarding them with suggestions and statistics, and putting them in touch with her  government contacts."
224,m.03q0vcb
225,florence nightingale cdv by h lenthall
226,"in january, 1776, paine wrote \""common sense\"", arguing that america should demand full independence."
227,"the 50-page pamphlet  ended with the words, \""we have it in our power to begin the world over again\""."
228,mary wollstonecraft shelley a pal of george gordon byron
229,philosopher
230,m.010frjbs
231,editor
232,mounseer nongtongpaw
233,christopher hitchens
234,eminent victorians
235,19th century
236,literature
237,"“sociologically, politically, psychologically, spiritually, it was never enough for him [james baldwin] to categorize himself as one thing or the other: not just black, not just sexual, not just american, nor even just as a world-class literary artist. he embraced the whole of life the way the sun’s gravitational passion embraces everything from the smallest wandering comet to the largest looming planet. he both confronted and cultivated creative vision with a drive, passion, and brilliance that few have matched, and simply being able to watch his genius sparkle from one sentence to the next could generate both awe and revelation.”"
238,puerperal infections
239,disease or medical condition
240,the married man
241,rights of man
242,political science
243,johann christian bach
244,london
245,"his only published work in england was \""the case of the officers of excise\"" (1772), in which he argued that higher salaries for excise employees would get rid of corruption in the service."
246,ma$tadon
247,cicero
248,height
249,lovers' vows
250,percy bysshe shelley mother-in-law was mary wollstonecraft
251,gotthold ephraim lessing
252,milton friedman
253,scientist
254,nimalka fernando
255,"on educational matters, she criticized the views of rousseau the french philosopher, who declared that women existed to please men."
256,william franklin
257,frankenstein plus best american essay 2003
258,kenneth arrow
259,baruch spinoza
260,mary wollstonecraft shelley read work of francois-marie arouet de voltaire
261,two cheers for snow
262,author/editor
263,john maynard keynes
264,virginia woolf
265,to godwin
266,florence arrived at scutari in turkey on november 5 with thirty-eight nurses and the authority to spend money on behalf of the british government.
267,authors
268,my best mary
269,"from 1848 she lived with her son and his wife in london,  and on his small estate."
270,she suffered a stroke in 1851.
271,ursula k. le guin
272,mary shelley's frankenstein
273,"through her friendship with frances wright,  a wealthy radical who worked for the anti-slavery movement,  mary was asked to join a utopian community at noshoba on the tennessee frontier."
274,"she continued to write, and her novel \""the last man\"" (1826), about an epidemic which destroys the human race, is considered by many as her best novel."
275,"he arrived in september, 1792, in time to vote for the abolition of the monarchy."
276,mary and the wrongs of women
277,mary wollstonecraft attacked edmund burke
278,shakespeare's wife
279,"the edited versions of shelley's  \""poetical works\"" and \""prose works\"" came out in 1839-40."
280,"in the same year she moved to putney, just outside london, and began to prepare a selection of shelley's work for publication."
281,marquis de sade
282,benjamin rush
283,my disillusionment in russia
284,the female eunuch
285,stanley g. weinbaum
286,framkestein
287,pierre-joseph proudhon
288,mary wollstonecraft opposed by horace walpole
289,horace walpole
290,children
291,proserpine
292,"with the fall of robespierre, he was readmitted to the national convention."
293,washington ordered the pamphlet read to all the troops at valley forge.
294,robin hahnel
295,book edition
296,"paine turned his hand to inventions and, among other things, designed a wrought-iron single-arch bridge to cross the wide schuylkill river near philadelphia."
297,m.0bnk33q
298,left-looking half-length portrait of a possibly pregnant woman in a white dress
299,fanny imlay
300,life of geoffrey chaucer
301,the selected work of tom paine
302,"her radical friends loved it,  but the majority of the educated public, including the writer horace walpole and the educationist hannah more, thought it was inflammatory."
303,mary wollstonecraft opposed by hannah more
304,nandana sen
305,actor
306,in 1778 wollstonecraft moved to bath as live-in companion to a wealthy widow.
307,mary wollstonecraft shelley a pal of frances wright
308,friedrich nietzsche
309,gender
310,novelist
