node_id,node_attr
0,racquetball
1,sports virtuoso
2,m.059wpdj
3,cruising bar
4,mayor of montreal
5,montreal
6,canadian english
7,english language
8,le journal de montréal
9,ecto | cooperative co-working space
10,g.1258vlq6t
11,f. r. crawley
12,canada
13,public storage canada
14,dorval
15,montreal alouettes
16,canadian football
17,quintet
18,robert altman
19,neighbours
20,film series
21,the quarrel
22,drama
23,m.0k9jf05
24,the cap
25,peter rose
26,confessions of a dangerous mind
27,united states of america
28,manon gauthier
29,m.0zp09c7
30,good neighbors
31,anne pritchard
32,la minerve
33,m.0j0l0kx
34,2011 festival du nouveau cinéma
35,festival du nouveau cinéma
36,who is simon miller?
37,m.0whsqrf
38,norman mclaren
39,mount royal
40,g.1255cy071
41,antony gibbs
42,united kingdom
43,eastern time zone
44,g.125bn2wcf
45,timeline
46,action thriller
47,the mummy - tomb of the dragon emperor
48,universal studios
49,bruno rosato
50,m.0b79jyd
51,"bon cop, bad cop"
52,action/adventure
53,m.0rzq98y
54,discordia
55,blades of glory
56,satires
57,old montreal
58,"notre-dame-de-bonsecours chapel, old montreal"
59,deco solutions
60,m.01314bv_
61,maurice richard
62,montreal west
63,comedy
64,montreal forum
65,sports facility
66,the whole nine yards
67,crime action & adventure
68,horizon weekly
69,m.09s3k73
70,montreal canadiens
71,m.0nbxvlm
72,on the road
73,directed by
74,death race
75,r (usa)
76,birmingham
77,urban agglomeration of montreal
78,the smurfs 2
79,m.0k9b2v8
80,montréal vu par...
81,paul sarossy
82,lies my father told me
83,m.0bb2d6l
84,google
85,date founded
86,mordecai richler
87,male
88,who is kk downey?
89,indie comedies
90,vladimir putin
91,horror
92,zombie film
93,"lasalle, quebec"
94,jesus of montreal
95,mississauga
96,urdu times
97,le chat dans le sac
98,tom pierson
99,imitation
100,etobicoke
101,toronto
102,m.0c1gg2s
103,intimate power
104,new york city
105,the annunciation of marie
106,anne le moal
107,1990 montreal ufo
108,antoine
109,m.0rh3stc
110,montreal museum of fine arts
111,m.04lmhw9
112,story by
113,film
114,m.04htrgn
115,pg-13 (usa)
116,port coquitlam
117,love and human remains
118,françois séguin
119,"liam neeson: status of his in-production film, 'chloe,' uncertain"
120,m.09wcbbc
121,marathon oasis de montreal
122,m.0h38tsz
123,m.059qx49
124,michel brault
125,science fiction
126,sticky fingers
127,crime fiction
128,robert verrall
129,david verrall
130,m.0zny39l
131,montréal–pierre elliott trudeau international airport
132,m.052lst5
133,ottawa
134,2003 festival du nouveau cinéma
135,pierre curzi
136,city on fire
137,m.05bmrxh
138,2009 festival du nouveau cinéma
139,heartbeats
140,french
141,mambo italiano
142,the score
143,m.0zct63f
144,to
145,montreal city councillor
146,hamilton
147,the jewish tribune
148,the red violin
149,peter krause joins mary-kate olsen and vanessa hudgens in 'beastly'
150,m.09w_6dc
151,collège charles-lemoyne
152,place founded
153,musée d'art contemporain de montréal
154,musee d art contemporain
155,m.0c5dxn8
156,telefilm canada
157,the jackal
158,produced by
159,m.0b6r__8
160,m.0j3pt8t
161,québec
162,national film board of canada
163,morley callaghan
164,m.0wz20zj
165,montreal voyageurs
166,montreal city council
167,alan rudolph
168,los angeles
169,detroit
170,lucien brouillard
171,m.0b_x9mm
172,independent thrillers
173,1999 festival du nouveau cinéma
174,historical period drama
175,das echo
176,m.0648gpc
177,mozalami
178,m.0wksdx5
179,french canadian
180,aurora
181,edited by
182,m.0gbwq_h
183,m.03l5y4k
184,le délit français
185,phoenicia
186,m.0j1r391
187,catch me if you can
188,1997 fantasia film festival
189,fantasia film festival
190,maison cartier
191,agnes of god
192,proto3000
193,vancouver
194,kevin tierney
195,highlander iii: the sorcerer
196,1991 festival du nouveau cinéma
197,ryan
198,m.02vd353
199,a song for tibet
200,pierre landry
201,montréal–mirabel international airport
202,m.059wpcs
203,music by
204,2002 festival du nouveau cinéma
205,private school
206,alain cuny
207,the curious case of benjamin button
208,russian language
209,m.0k3fpsn
210,2013 fantasia  film festival
211,sept days
212,m.0g5cn46
213,the lottery
214,the lottery season 1
215,m.011_ypxr
216,rexdale
217,1976 summer olympics
218,m.0b79dzv
219,"maxime, mcduff & mcdo"
220,culture & society
221,new york
222,m.011_yny3
223,globe
224,m.0h_j2sh
