node_id,node_attr
0,m.02_1x1x
1,male
2,nolan ryan
3,m.06sdls7
4,transient ischemic attack
5,location
6,topic
7,reid ryan
8,m.05yvwyc
9,dell diamond
10,dell diamond2
11,gout
12,barrett's esophagus
13,refugio
14,txmap-doton-refugio
15,m.05yvwmk
16,abdominal aortic aneurysm
17,cardiovascular disease
18,prostate cancer
19,houston astros
20,m.06sdkpw
21,new york mets
22,united states of america
23,m.06sdks_
24,california angels
25,athlete
26,profession
27,epilepsy
28,heart attack
29,m.07n73w_
30,m.0j7v__g
31,pitching & hitting
32,g.125dxkh69
33,parkinson's disease
34,seborrheic dermatitis
35,m.02_98hd
36,1988 major league baseball season
37,1987 major league baseball season
38,m.0wz25t1
39,corpus christi hooks
40,pitcher
41,m.09wlrnv
42,m.05zpq8
43,m.0n1hyts
44,kingsville
45,central time zone
46,m.0gc6f7w
47,reese ryan
48,to
49,nolan ryan in atlanta
50,rainbow guts
51,alvin
52,city/town/village
53,m.0hmhvby
54,m.0102_7n7
55,kidney stone
56,m.06sdl1m
57,m.0d521lm
58,round rock
59,alvin community college
60,g.11x1kg039
61,m.03pkl3k
62,texas
63,m.0gy7jbg
64,baseball player
65,m.06sdl5r
66,major league baseball: memorable moments
67,m.0jvvt9r
68,refugio county
69,nolan ryan in atlanta close-up
70,round rock express
71,g.125cckxl_
72,m.05yvwy6
73,dupuytren's contracture
74,miracle man
75,m.0hmhvdy
76,actinic keratosis
77,m.06sdlqq
78,georgetown
79,alvin high school
80,pancreatic cancer
81,m.06sdl8n
82,attention deficit hyperactivity disorder
83,battle of refugio
84,m.0wz25sw
85,m.0hmhvgh
86,gastritis
87,right-handed
88,sebaceous cyst
89,person
90,gender
91,m.02c616
92,g.125chx1n_
93,m.06sdlv2
94,texas rangers
95,female
96,zasporn
97,m.09l0284
98,g.11x1mnrn3
99,m.06sdlhm
100,1986 major league baseball season
101,m.0tl4ds3
102,the nolan ryan beef & barbecue cookbook: recipes from a texas kitchen
103,m.0d5218t
104,baseball team
105,baseball
106,m.0gxvv0q
107,corneal abrasion
108,m.04j64q8
109,m.02zd4tr
110,structure
111,1973 major league baseball season
112,1972 major league baseball season
113,kidney cancer
114,1968 major league baseball season
115,1969 major league baseball season
116,the other game
117,1982 major league baseball season
118,m.06sdkkv
119,urolithiasis
120,phone trick
121,major league baseball players association
122,78377
123,phil dwyer
124,m.0w55zdw
125,m.0gy7hfc
126,we would have played for nothing: baseball stars of the 1950s and 1960s talk about the game they loved
127,infielder
128,myocardial ischemia
129,hair loss
130,m.06sdl3p
131,m.09wyyf3
132,national baseball hall of fame and museum
133,m.0kfyrv7
134,syphilis
135,the glory of their times: the story of the early days of baseball told by the men who played it
136,book
137,m.06sdkh0
138,m.0106bnjp
139,kings of the hill
140,hirschsprung's disease
141,stroke
142,multiple myeloma
143,area code 361
144,jack starrett
145,1966 major league baseball season
146,m.07cwdxb
147,m.06sdlxd
148,m.0106bq7l
149,m.0zm9_69
150,rocky bridges
151,m.0hmhvcl
152,m.07cwdww
153,m.05bvjy3
154,m.0bm6pqb
155,m.06sdl03
156,1975 major league baseball season
157,1976 major league baseball season
158,m.04j64rh
159,m.02bn04
160,esophageal cancer
161,m.0n1b3tf
162,m.06sdkzm
163,m.0j6x0cg
164,ruth holdorff
165,1979 major league baseball season
166,m.0hmhvd8
167,m.0crtf4c
168,pacific coast league
169,g.11x1dpnvj
170,m.05yvwyj
171,m.06sdlg6
172,amyotrophic lateral sclerosis
173,g.11x1lfmq3
174,m.0c55lgp
175,males
176,m.05bvk3z
177,people born here
178,m.06sdkrh
179,sammy the seagull
180,m.09kmds0
181,g.11x1hnk9x
182,m.0b46s_9
183,kyphosis
184,sfx award for best actor
185,m.07cwdvk
186,from
187,date/time
188,m.04mmfr8
189,1989 major league baseball season
190,1993 major league baseball season
191,m.0kfyrt3
192,1985 major league baseball season
193,pyloric stenosis
194,m.0k6hyhr
195,g.1255bf1tl
196,published
197,m.05bvkm6
198,m.0blp5sr
199,place of birth
200,g.1255p7b64
201,benign prostatic hyperplasia
202,m.06sdl72
203,g.11x1gdmzm
204,m.0kh5_q
205,nolan ryan field
206,m.0hmhvgq
207,leprosy
208,baseball pitching motion 2004
209,1984 major league baseball season
210,male.jpg
211,1970 major league baseball season
212,lifetime batting statistics
213,yamcha
214,g.125brs6v7
215,how to pitch
216,m.0d9v52v
217,alcohol abuse
218,massimo zanini
219,1977 major league baseball season
220,1978 major league baseball season
221,g.11bymmmbc7
222,jackie robinson
223,m.06sdldf
224,date of birth
225,m.0zsn52q
226,inguinal hernia
227,g.11x1hg3q1
228,opencyc
229,wendy ryan
230,player
231,baseball almanac id
232,joseph l. galloway
233,m.0hmhvd0
234,m.09x_tz7
235,m.0kfyrvl
236,marriage
237,g.125fypq05
238,hypospadias
239,m.06sdkjd
240,1971 major league baseball season
241,hall of fame induction
242,m.0hctj
243,bladder cancer
244,m.05bvjyj
245,g.11x1cc9xk
246,vive targi kielce
247,m.09td39b
248,m.0106bnk_
249,m.09yw7vg
250,m.06sdlk5
251,m.0hmhvf4
252,m.06sdlp7
253,m.06sdlb5
254,1983 major league baseball season
255,highpockets
256,autism
257,ventricular tachycardia
258,m.0hmhvdq
259,baseball players
260,paget's disease of bone
261,ryan sanders baseball
262,batting statistics
263,m.06sdkmq
264,m.07cwdvt
265,whataburger field
266,pitchers (baseball)
267,g.1254zbqxd
268,m.0gxvt_4
269,m.07cwdx2
270,1974 major league baseball season
271,m.0hmhvg8
272,retroperitoneal fibrosis
273,m.0jtlkmr
274,anaplastic thyroid cancer
275,m.0j0xk5q
276,m.0blp580
277,title
278,spike
279,m.09xfsfs
280,ectodermal dysplasia
281,m.0hmhvcc
282,date of first publication
283,m.06sdkxv
284,burn
285,1980 major league baseball season
286,g.11x1h8l0g
287,tetralogy of fallot
288,stuttering
289,g.11x1grjxy
290,m.06sdkvl
291,g.11x1gc8cj
292,position(s)
293,m.06sdlmg
294,m.011sf4j6
295,g.11x1mc3ds
296,kawasaki disease
297,dan firova
298,m.04j647l
299,g.11x1jh547
300,m.0wh1fn6
301,g.11x1hmm_1
302,author
303,m.0k6hyhj
304,m.0gxvv0h
305,m.05cckn4
306,shoeless joe jackson
307,g.11x1dh4hm
308,ankylosing spondylitis
309,1981 major league baseball season
310,m.05bvklm
311,baseball position
312,m.0hmhvfl
313,nephrotic syndrome
314,m.0v2_g_z
315,m.0hmhvct
316,m.0d522bn
317,g.125ddf55y
318,1992 major league baseball season
319,obstructive sleep apnea
320,m.0hzxnsy
321,m.0kfyrw1
322,m.02c01j4
323,allison paige
324,g.11x1kl4y7
325,meningococcal disease
326,g.1255p_jgc
327,hodgkin's lymphoma
328,m.05yvv48
329,liver tumour
330,g.11b66mljfk
331,antisocial personality disorder
332,m.0hmhvbq
333,players
334,joe dimaggio
335,non-gonococcal urethritis
336,urethritis
337,m.0106bnln
338,rusty hook
339,athlete's foot
340,g.11x1j6yb6
341,m.064k6f7
342,1990 major league baseball season
343,kaposi's sarcoma
344,club foot
345,g.12594n0h7
346,g.11x1jzvbz
347,g.1259hn2vm
348,m.0hmhvft
349,non-hodgkin lymphoma
350,g.1254xc13r
351,g.12vqhvbgw
352,g.11x1j1b7s
353,m.02bqy08
354,g.11x1l2n39
355,emphysema
356,m.0wlb4r8
357,golfer's elbow
358,jerry b. jenkins
359,g.125b_vrmx
360,g.11x1hv2vr
361,pectus excavatum
362,m.0106bnv2
363,1991 major league baseball season
364,m.07cwdw0
365,shadow figure
366,m.01z9vj
367,g.125_m9ldl
368,g.1258sqjdx
369,g.1256ftxwx
370,m.0hmhvg0
371,m.02srml
372,neilplus's types
373,risk factor
374,g.1q679k9k8
375,m.07cwdwl
376,aortic aneurysm
377,m.0hmhvfc
378,g.11x1dd9q6
379,m.0416yhq
380,m.0hmhvc4
381,bats
382,m.0hmhvdh
383,m.010832
384,handshake
385,acute myeloid leukemia
