node_id,node_attr
0,mineola
1,g.11x1dh493
2,ken richards
3,place of death
4,m.0g0h80m
5,jan standish
6,here we go again
7,alzheimer's disease
8,female
9,sally menke
10,place of birth
11,actor
12,narrator
13,m.0bm6pr2
14,mark saxton
15,male
16,brooke brinson
17,person
18,united states of america
19,neal krause
20,brimstone
21,emmy clarke
22,m.0j13_1s
23,m.0d522bw
24,m.0kv3wkn
25,kimberly jackson
26,nephritis
27,presenter
28,m.0107ykcf
29,m.09nxsr2
30,kim richards
31,film actor
32,published
33,kathy hilton
34,m.0bjbnkf
35,goitre
36,medullary thyroid cancer
37,theater performer
38,voice actor
39,profession
40,meatballs part ii
41,m.0jvvps5
42,nassau county
43,new york college of traditional chinese medicine
44,m.0kv3wkh
45,gerry studds
46,m.0p70n61
47,mouth mcfadden
48,multiple sclerosis
49,spokesperson
50,m.0j13zwq
51,raid on entebbe
52,m.0h2y41y
53,kathleen richards
54,m.0kv32c8
55,pyelonephritis
56,m.0105ypw8
57,m.0kv3wkt
58,whitney davis
59,tia malone
60,m.0k2gtt
61,g.11x1j41_f
62,the whiz kid and the mystery at riverton
63,m.0wc5ch3
64,m.04ls5jd
65,trigeminal neuralgia
66,return from witch mountain
67,broadcaster
68,chad davis
69,m.0kv3l1q
70,m.0107yk_7
71,jeremy yablan
72,m.01066x64
73,m.05ndsqk
74,topic
75,announcer
76,sports commentator
77,radio personality
78,m.01059z6b
79,g.11x1hmmsf
80,lillian watson
81,lifecaster
82,m.0d5218k
83,maria pitillo
84,m.0c05wyf
85,m.0bnsw4y
86,blissful celebrities
87,mike lisi
88,marin rose gaily
89,m.09nxss1
90,susan rose-ackerman
91,country of nationality
92,m.09nxsqs
93,deceased person
94,m.01064wv8
95,jack emmer
96,m.02zd4v3
97,m.09nxsst
98,feudin' and fussin' (1)
99,m.03lbqgb
100,m.0kv3rtm
101,to
102,james at 15
103,m.0bngq3l
104,nebraska correctional center for women
105,chronic fatigue syndrome
106,m.0swszf2
107,agent
108,osteoarthritis
109,jackie burkhart
110,rett syndrome
111,m.0113n5qf
112,m.09nxsqd
113,river of fear
114,mark robinson
115,m.0j8mjn_
116,united states dollar
117,lynn marie
118,m.0gm2jw7
119,m.0j13zg1
120,m.09nxswc
121,thyroid cancer
122,m.04tkq_2
123,m.0j0ywwk
124,tuff turf
125,m.0kfyrth
126,g.11x1j50dh
127,little girl
128,m.09nxsr9
129,new york
130,m.052j3w3
131,bayview correctional facility
132,m.011k7hb_
133,m.09nxsv_
134,tight fit
135,m.0_x4_mh
136,camgirl
137,m.09nxsvd
138,stigma
139,michael burns
140,graves' disease
141,m.01012_r3
142,kyle richards
143,from
144,follicular thyroid cancer
145,gregory l. parkes
146,m.07f3886
147,screen actors guild
148,united states women's national gymnastics team
149,female.jpg
150,literature subject
151,g.11x1d3qhp
152,omaha
153,justine cotsonas
154,us post office-mineola
155,m.0bngb3y
156,ruthie alder
157,parents
158,brian mullan
159,g.11x1hv2nx
160,myasthenia gravis
161,tv personality
162,urinary tract infection
163,physically instantiable
164,zasporn
165,guest speaker
166,child actor
167,len mattiace
168,arizona
169,m.0hlr0sc
170,flickr 6130489
171,m.0g03c5f
172,wyatt earp syndrome
