node_id,node_attr
0,geographical feature
1,location
2,navin maharaj
3,hinduism
4,politician
5,viti levu
6,pacific ocean
7,city/town/village
8,m.010h5200
9,radike samo
10,rugby player
11,viti levu group
12,nananu-i-ra
13,joy ali
14,m.09gb8pg
15,nadi
16,"nadi, fiji"
17,semisi naevo
18,athlete
19,mamanuca islands
20,beachcomber
21,airport
22,apisai naikatini
23,ravuama samo
24,mosese bogisa
25,topic
26,businessperson
27,matamanoa
28,island group
29,norman ligairi
30,fiji
31,nadi international airport
32,sri siva subramaniya temple
33,samueli naulu
34,wing
35,m.095smc
36,m.0b_k0w
37,m.012_74vb
38,fiji map
39,vanua levu
40,statistical region
41,m.0kkm4k
42,football player
43,m.010h51y0
44,satendra nandan
45,samisoni viriviri
46,male
47,m.040tv44
48,joe rokocoko
49,"sigatoka, fiji"
50,kula eco park
51,m.0k8rsyx
52,fiji airways
53,cricket player
54,person
55,published
56,zoo
57,definition
58,award winner
59,issigeac
60,rugby union
61,garden of the sleeping giant
62,suva
63,apisai toga
64,m.0105y_05
65,g.1257mn9tk
66,oceania
67,vilimaina davu
68,g.12556xn06
69,olivia samo
70,sri siva subramaniya temple is a centre of worship for fiji's hindu community and one of nadi's most visible landmarks
71,joythejetalikwadjosuosu
72,yasawa
73,coach
74,town
75,new zealand
76,asaeli driu
77,nausori international airport
78,air vanuatu
79,m.011m9jg_
80,m.011ckjyy
81,m.026pfvy
82,g.125977t38
83,m.03kqnj
84,deceased person
85,agent
86,g.11bc87vx3s
87,m.012_976x
88,tourist attraction
89,topography of viti levu
90,dated location
91,m.06zz3db
92,koroyanitu national park
93,navala bures
94,m.011424f9
95,yasawa islands
96,traffic collision
97,g.1256ksyr3
98,m.011lvjc_
99,insect collage
100,m.012f1dg1
101,g.125_lkj7_
102,subar maniya
103,g.1259h0h_m
104,yasawa island airport
105,junior farzan ali
106,m.0wqc4hk
107,m.0wlqjh7
108,m.0wn1g71
109,m.0114232b
110,m.0h1bx70
111,cricketer
112,m.02r9cj5
113,m.012z3l2r
114,m.02809lz
115,m.010h51zj
116,professor
117,m.010rnll5
118,malolo
119,island
120,2004
121,fiji link
122,m.011ckkfd
123,g.1255krhvc
124,m.02_qjp4
125,m.011ckjwd
126,m.02_kd_6
127,m.011ckk64
128,lautoka
129,m.03bnd2c
130,bounty island beach fiji
131,g.12586lnmk
132,g.125bwxr7w
133,g.1256gwlx0
134,m.0wkcr8x
135,m.0k8gbv6
136,m.011tz0b1
137,g.12vqg_tlf
138,m.0111t6pl
139,g.12557nw08
140,m.010kk9vk
141,monuriki
142,m.0n1mqpk
143,denerau beach
144,g.12579g0fr
145,abstract
146,m.029grh2
147,m.07ltlf2
148,fullback
149,postal codes
150,eori
151,m.011ckj_k
152,g.12552m6_t
153,m.02_lg53
154,g.125cbpq7z
155,rusiate samo
156,m.022wr9
157,m.0bh6ygy
158,m.0273w6m
159,m.02_l1vy
160,navaneeda k. gounder
161,m.03wb9x7
162,m.0114s4js
163,inanimate
164,m.03cybpg
165,m.011jt6z3
166,m.0934gs
167,m.012w3hyx
168,female
169,m.010h51_h
170,g.12557t8f9
171,g.1q6fkrm9z
172,m.011423vd
173,m.011vl2ss
174,m.0k8rq5b
175,swamp harrier circus appproximans
176,g.125fqjjnv
177,m.0w7q0z6
178,m.0264cft
179,kogarah
180,m.010r12s4
181,m.029rg2r
182,joythejetaliboxertuilaufiji
183,srisivasubramaniya temple nadi fiji
184,g.12552sthr
185,m.0280wg5
186,m.011c38cw
187,city
188,m.010kkbry
189,m.010h51yy
190,m.08d7j6j
191,anmol chand
192,g.1256h605v
193,the wounded sea
194,g.12551k34b
195,significant
196,m.0111t6vw
197,air fiji
198,m.0h7q99n
199,g.11b7w2858_
200,m.0bhc9sq
201,m.011x4lp6
202,m.011nbp0r
203,g.11b75m571c
204,g.1256h6h8j
205,joe rokocoko des all blacks
206,m.08fryc
207,m.010h51x5
208,m.0k8rslz
209,m.011m57bw
210,g.125c1pnvc
211,m.0921gb
212,fiji nadi airport 2003
213,g.1259wzg5n
214,g.125fs0hb1
215,g.1259sz0f3
216,m.010kkbfd
217,g.1257mzb8s
218,m.011jtngz
219,city limits
220,m.011jt74t
221,g.125g2l83w
222,g.125bspv04
223,m.03814v
224,dravidian architecture
225,village
226,m.011f9yg3
227,m.02_dkh2
228,g.1256_p5p0
229,m.011ckk2n
230,m.011ckjv4
231,m.02_dkll
232,alex rokobaro
233,m.011nr3__
234,m.094td1
