node_id,node_attr
0,journalist
1,lou grant
2,finder's fee
3,m.0gdkyff
4,drew carey
5,united states of america
6,survivor - season 24
7,survivor
8,jeffrey probst
9,m.09yddc6
10,'survivor' starts tonight!
11,m.09xqkx_
12,kelly ripa
13,television producer
14,survivor - season 26
15,john feist
16,m.0swc_j7
17,m.09y6nb0
18,g.1257_ps9d
19,m.09wf3vc
20,entertainment weekly annotation index
21,m.09ypp_6
22,m.09yr2xp
23,survivor - season 4
24,m.0sgl3bh
25,john kirhoffer
26,craig armstrong
27,m.0svp8sr
28,m.0t5zb2p
29,craig piligian
30,m.0bvxpv8
31,doug mccallie
32,male
33,tv producer
34,tv
35,tom arnold
36,gender
37,regis philbin
38,location
39,topic
40,m.0s91vjf
41,daniel munday
42,m.0r8q1bs
43,m.0bvv_gs
44,survivor's jeff probst
45,m.07twtr3
46,m.0bw0s05
47,jeff probst; charlize theron.
48,primetime emmy award for outstanding special class programs
49,jeff sutphen
50,actor
51,m.09yqnfq
52,m.0g06stm
53,survivor - season 12
54,m.09yp2mx
55,kate adler
56,jay bienstock
57,stranded
58,chris tebbetts
59,m.0bw3zn0
60,"anderson cooper joins kelly at the co-hosts desks; jeff probst of \""survivor: micronesia\"", jeffrey tambor of the live action motion picture \""how the grinch stole christmas\"" and \""welcome to the captain\"""
61,game show host
62,robin stewart
63,m.09yfk9m
64,jeff probst blogs 'survivor: tocantins' (episode 13)
65,title
66,arthur celebrity audiobook
67,m.0mzhkmy
68,survivor - season 8
69,m.09yd011
70,survivor - season 14
71,the a-list
72,english language
73,presenter
74,m.0107ykcf
75,brad sherwood
76,m.09yrm36
77,'survivor samoa': and the winner is...
78,m.09y9tw8
79,vanessa abrams
80,female
81,m.05bnpgg
82,m.094pjqv
83,jerry springer
84,talk show host
85,m.094925g
86,independent dramas
87,luciana brafman
88,m.05bnpjj
89,m.0bvtxrw
90,"meredith vieiera, jeff probst, jim gaffigan"
91,m.09y63x8
92,m.094gytw
93,les dennis
94,barbara probst
95,m.09xh3mg
96,mark burnett
97,date of birth
98,"'the hills': audrina's, um, parting gift? her own freaking show!"
99,m.09ybcd2
100,jeff probst renews his contract
101,m.094bcjd
102,m.09y8gdx
103,john daly
104,m.0bvv_rf
105,m.094k3_1
106,''survivor'''s jeff probst
107,dick clark
108,place of birth
109,m.09x67j1
110,cbs to preview 'survivor: heroes vs. villains' during people's choice awards
111,m.0bvvfs1
112,mouth mcfadden
113,tink
114,ed mcmahon
115,announcer
116,chuck woolery
117,and the winner of 'survivor: gabon' is...
118,m.09y7sgb
119,jesse jensen
120,spokesperson
121,m.0mzp1_8
122,the jeff probst show
123,m.09xsh_1
124,todd newton
125,survivor - season 21
126,marc brown
127,eden gaha
128,country of nationality
129,fillmore!
130,suspense
131,m.09yp_7m
132,bud collyer
133,bob clayton
134,55th primetime emmy awards
135,m.09ylvsj
136,m.0bnsq8z
137,curated topic
138,seattle pacific university
139,m.0bvyxjr
140,"best of best week ever: orange is the new flesh, madonna & kaballah and more"
141,m.0bvxv8n
142,christopher meloni; eva mendes; jeff probst
143,m.0j6d0bn
144,jack whitaker
145,sports commentator
146,m.09wglq2
147,broadcaster
148,shelly wright
149,m.09l3slv
150,m.09461q_
151,survivor - season 7
152,m.09x6w69
