node_id,node_attr
0,peter angelos
1,m.0zn98zm
2,baltimore orioles
3,m.05n64tg
4,lee mazzilli
5,m.05pss4l
6,chris myers
7,male
8,m.0tlh012
9,milwaukee brewers
10,professional sports team
11,american league central
12,american league
13,m.0crt83h
14,black
15,muthu tharanga
16,john hoover
17,baseball player
18,juan samuel
19,manager
20,m.04vwx94
21,rich dauer
22,united states of america
23,m.05n61j4
24,m.0wz1z2b
25,billy hitchcock
26,junior kennedy
27,m.04w1sgj
28,jayson werth
29,cleveland indians
30,m.0j2kprg
31,davey johnson
32,m.05psr_j
33,1984 major league baseball draft
34,m.04vx0z_
35,m.0j818fv
36,buck showalter
37,m.0crtd5w
38,american league east
39,st. louis browns
40,m.05n5zvt
41,m.0tlgtq5
42,m.0hhyjv4
43,m.04xh8z2
44,1972 major league baseball draft
45,m.0wkgxkn
46,virginia tech
47,m.04vx011
48,1982 major league baseball draft
49,m.04w1sh0
50,darnell mcdonald
51,m.070x3m
52,ball state university
53,m.05n669l
54,new york yankees
55,m.0crt82j
56,randy stein
57,m.04vy1xj
58,1987 major league baseball draft
59,hitting coach
60,baseball
61,ray miller
62,m.0527cjf
63,1996 major league baseball season
64,1995 major league baseball season
65,m.0hhzvt7
66,texas rangers
67,m.05n60kr
68,cumberland university
69,the american league championship series
70,1996 american league championship series
71,m.05n5_21
72,2014 detroit tigers season
73,m.0crtd6s
74,boston red sox
75,m.04vy443
76,oriole park at camden yards
77,initial design and construction of oriole park at camden yards
78,m.0527ckr
79,pitching coach
80,1988 major league baseball season
81,1987 major league baseball season
82,1993 major league baseball all-star game
83,m.05n64mf
84,m.05n63jw
85,1994 major league baseball season
86,ed smith stadium
87,m.02_sf0g
88,m.05n605q
89,m.0crt485
90,1998 major league baseball season
91,1997 major league baseball season
92,m.05n62hw
93,m.04vy1wj
94,m.0h3_x5l
95,m.05pss5n
96,m.0crt85m
97,m.05n5z7p
98,louisiana state university
99,1970 world series
100,sports league championship event
101,m.05n6ggq
102,m.04vy3qq
103,m.04vwr92
104,scott mcdonald
105,1999 major league baseball draft
106,m.04w1tc7
107,m.05n5_yv
108,1983 major league baseball season
109,1983 world series
110,owner(s)
111,american league west
112,oakland athletics
113,m.05n631b
114,m.0whztv2
115,m.0tlh3k9
116,m.04vy32v
117,m.05n63t5
118,topic
119,m.0crt81b
120,jim presley
121,2006 major league baseball season
122,m.0wh26np
123,m.05pss6j
124,m.04vy2p1
125,m.05n5ynn
126,m.05n60q_
127,wayne wilson
128,1999 major league baseball season
129,2000 major league baseball season
130,m.05n60j6
131,m.02212yt
132,m.05n5_47
133,m.0tlg_bn
134,first base coach
135,m.04w1vjc
