node_id,node_attr
0,college/university
1,educational institution
2,m.0123p367
3,uvm bored
4,awareness
5,university of massachusetts amherst
6,land-grant university
7,sigma phi
8,fraternity/sorority
9,university of vermont
10,m.0h6ktm0
11,montana state university–northern
12,m.0ccc1lk
13,eastern time zone
14,g.125bn2wcf
15,"ohio state university, lima campus"
16,united states of america
17,colorado state university
18,public university
19,m.04hzww9
20,mayor of burlington
21,university of arkansas at pine bluff
22,lincoln university
23,vermont catamounts
24,m.0g51ttn
25,location
26,topic
27,sterling college
28,burlington
29,masonic temple
30,"university of maryland, college park"
31,international tuition
32,charles snead houston
33,m.0bxtfm6
34,m.0h6_wrr
35,united states dollar
36,vermont catamounts men's basketball
37,connecticut-vermont 2004 ncaa men's division i basketball tournament game
38,organization
39,published
40,m.0k6lbpp
41,john bramley
42,male
43,tuskegee university
44,hobart and william smith colleges
45,2003 vermont international film festival
46,lake view cemetery
47,virginia tech
48,university of kentucky
49,florida a&m university
50,vermont state house
51,montpelier
52,g.11x1l77ld
53,purdue university
54,"united states, with territories"
55,centennial field
56,dokuz eylül university
57,university of arizona
58,university
59,"california state university, sacramento"
60,headquarters
61,m.0j4bc0g
62,m.07ggl1_
63,vermont catamounts women's ice hockey
64,m.04d74m2
65,official website
66,1994 vermont international film festival
67,rhine-waal university of applied sciences
68,the arbors
69,university of nebraska omaha
70,the water tower
71,school newspaper
72,montana state university
73,vermont
74,university of michigan
75,m.046cw58
76,m.0hml62f
77,martin l. kelsey house
78,university of virginia
79,alpha delta pi
80,tennessee state university
81,montana state university billings
82,m.04228q5
83,topic webpage
84,m.012c3llf
85,shelburne orchards
86,university of missouri–st. louis
87,fraternities and sororities
88,"university of nevada, reno"
89,union college
90,m.0kdptmf
91,new mexico state university
92,university of essex online
93,university of new hampshire
94,m.0hml60v
95,"university of california, riverside"
96,langston university
97,gold
98,g.1254yr824
99,chief dull knife college
100,national museum of the morgan horse
101,university of connecticut
102,m.04c_zz9
103,louisiana state university
104,m.0hml60m
105,massachusetts institute of technology
106,weathered barn doll museum
107,m.0_d1mgr
108,"ohio state university, mansfield campus"
109,green
110,applejack
111,university of nebraska–lincoln
112,m.0wz2x4h
113,university of tennessee
114,"burlington, mount mansfield and lake champlain"
115,m.0j4bbrs
116,namespace:the university of vermont college of medicine
117,m.0w594x3
118,willow hill farm
119,m.0jvvsz9
120,m.0hml63t
121,m.05bdtlp
122,burlington international airport
123,washington state university
124,m.0448zds
125,pennsylvania state university
126,05405
127,north carolina agricultural and technical state university
128,wilson castle
129,thomas fielder bowie
130,"university of california, santa cruz"
131,new jersey institute of technology
132,m.01_9fr
133,m.0_d15kc
134,kentucky state university
135,social
136,wruv
137,m.0_kx1lj
138,m.0svzv36
139,north dakota state university
140,louisiana tech university
141,jeff dinitz
142,university of minnesota
143,m.05k74gp
144,iowa state university
145,m.0hp_l1g
146,university of central oklahoma
147,north carolina state university
148,vermont catamounts men's ice hockey
149,school sports team
150,m.012svnyq
151,american samoa community college
152,signal kitchen
153,m.0108zrtv
154,to
155,m.0j62c65
156,lake champlain
157,the burlington free press
158,west virginia state university
159,"chittenden-3-5 vermont representative district, 2002–12"
160,m.0wz2j4p
161,alcorn state university
162,michigan state university
163,white
164,seven days
165,daniel mark fogel
166,university of kansas
167,university of the district of columbia
168,university of arkansas
169,virginia state university
170,m.0j4bbxp
171,m.0k7b3rl
172,m.0j0y7gs
173,utah state university
174,south carolina state university
175,area code 802
176,philip baruth
177,university of rhode island
178,"ohio state university, newark campus"
179,clemson university
180,mount mansfield
181,m.04q39f8
182,university of wisconsin-madison
183,m.02kq4bg
184,m.0_yx_c2
185,missisquoi river
186,one ring
187,m.04c_zz5
188,university of guam
189,university of delaware
190,m.04hzwwk
191,m.0j4bbx7
192,m.05281x2
193,vermont businesses for social responsibility
194,hamilton college
195,m.03lrcy3
196,champlain valley alpacas
197,g.11x1mdyg4
198,pearl street historic district
199,valley city state university
200,john becker
201,m.0j_vq6p
202,m.0w2w5gl
203,california polytechnic state university
204,east devon college
205,rock of ages corporation
206,m.0hp_s54
207,m.05gg5m8
208,southern university and a&m college
209,institution
210,e. thomas sullivan
211,united states post office and custom house
212,domestic tuition
213,hyde log cabin
214,university of maryland eastern shore
215,delaware state university
216,"ohio state university, marion campus"
217,m.0w2w6w5
218,m.0bbb6d8
219,m.0j4bbwt
220,university of hawaii at manoa
221,university of nebraska at kearney
222,university of texas at austin
223,alabama agricultural and mechanical university
224,m.0448zjn
225,multiculturalism
