node_id,node_attr
0,m.0p4zbp1
1,zachary quinto
2,m.0pd2pfz
3,theatrical
4,m.0p4gjr7
5,critics choice award for best action film
6,m.012k9jc9
7,wimbledon
8,sarah finn
9,blue crush
10,the avengers
11,m.0krp0xy
12,guatemala
13,country
14,m.0h0xftw
15,rob
16,paul bettany
17,m.0bx2jyf
18,m.0p8gzs3
19,running pedestrian
20,django unchained
21,award-winning work
22,m.04yrz9t
23,m.0p8fg1z
24,m.0nhfdv1
25,snow white and the huntsman
26,shepherd's bush
27,m. alison atkins
28,m.0krp0wd
29,the scorpion king
30,directed by
31,alexandra byrne
32,the phantom of the opera
33,mayank bhatter
34,united states of america
35,m.0ghdrc2
36,jann k. engel
37,m.0y5jqz9
38,people's choice award for favorite superhero
39,m.0nhyfp5
40,live to rise
41,g.1yl5nsps_
42,janek sirrs
43,place of birth
44,tiffany little canfield
45,gender
46,m.0sgkslr
47,m.09p27s3
48,"trinny & susannah, paul bettany, cybill shepherd, robbie williams"
49,m.099sqr3
50,zak penn
51,m.0r9gtn0
52,marvel studios
53,avengers: infinity war – part 2
54,inspector john acheson
55,m.0pl5xnq
56,m.0123n1dn
57,maurice albert windham rogers
58,male
59,kids' choice award for favorite male  buttkicker
60,demi moore
61,celebrity
62,spider-man 2
63,thor: ragnarok
64,lisa lassek
65,brent mcgee
66,film actor
67,m.0krn_v4
68,captain america: the first avenger
69,initial release date
70,jennifer connelly
71,voice actor
72,m.0vb8whk
73,mister fantastic
74,stan lee
75,m.0krn_tj
76,m.0ch49dc
77,thor
78,m.0krp0wj
79,latvia
80,diarmuid o'neill
81,m.0krp0y1
82,joss whedon
83,agents of s.h.i.e.l.d.
84,anne kettle
85,m.0j8c__7
86,m.02nqvch
87,m.09zk_10
88,master and commander: the far side of the world
89,united kingdom
90,emily steptoe
91,marvel cinematic universe
92,jessica jones
93,thane bettany
94,actor
95,young girl
96,female
97,jerzy skolimowski
98,jeffrey ford
99,m.09tjtfx
