node_id,node_attr
0,nfl matchup
1,united states of america
2,new jersey
3,north carolina
4,lackawanna
5,m.0hlqqc2
6,actor
7,narrator
8,south dakota
9,male
10,barrett's esophagus
11,west virginia
12,eastern time zone
13,louisiana
14,jessica jaworski
15,m.0hzzx3r
16,american football player
17,athlete
18,m.0j13_1s
19,nevada
20,missouri
21,arkansas
22,alaska
23,m.07n73w_
24,voice actor
25,profession
26,vermont
27,parkinson's disease
28,seborrheic dermatitis
29,m.02_98hd
30,commentator
31,the colbert report
32,georgia
33,oklahoma
34,joleen jaworski
35,g.1256p563j
36,area code 716
37,new york
38,liz jaworski
39,oregon
40,massachusetts
41,alabama
42,m.0hzzw_q
43,g.11x1d3qhk
44,m.0105ypw8
45,minnesota
46,quarterback
47,m.09klhys
48,player
49,hawaii
50,ron jaworski
51,m.01059z6b
52,lifecaster
53,maria pitillo
54,m.0hzzwpr
55,maine
56,michael patrick o'connor
57,ruben santiago-hudson
58,m.01064wv8
59,rushing
60,tennessee
61,m.09yfp3g
62,'monday night football': does it really matter who's in the broadcast booth?
63,montana
64,"united states, with territories"
65,south carolina
66,jeremy yablan
67,lonnie smith
68,pancreatic cancer
69,attention deficit hyperactivity disorder
70,m.0_x4_mh
71,iowa
72,sebaceous cyst
73,m.01012_r3
74,m.0hzzxgb
75,number
76,kansas
77,female
78,zasporn
79,footballdb id
80,ron-jaworski-ring-nov-16-08
81,m.05lyrsb
82,virginia
83,m.04j64q8
84,nebraska
85,m.09w1vq6
86,washington
87,kidney cancer
88,buffalo
89,madonna magee
90,delaware
91,model
92,m.0n4v_b9
93,united states dollar
94,colorado
95,heart attack
96,m.0znpr5t
97,connecticut
98,m.0_x5157
99,ohio
100,him/herself
101,m.0j13zhf
102,california
103,m.0j4kqlx
104,molly jaworski
105,position(s)
106,north dakota
107,hair loss
108,m.0gxvv0q
109,m.09yx7z8
110,entertainment weekly annotation index
111,syphilis
112,stroke
113,transient ischemic attack
114,new hampshire
115,myocardial ischemia
116,michigan
117,illinois
118,mississippi
119,city/town/village
120,topic
121,m.0zm9_69
122,m.0_x4_6k
123,m.0n9zdcw
124,sunday nfl countdown
125,florida
126,a. a. ron balakay
127,m.0bm6pqb
128,g.11x1h6qg3
129,pennsylvania
130,g.11x1kd41r
131,wyoming
132,m.01012_bc
133,m.0_x4_4k
134,arizona
135,m.0_x5045
136,m.0101341c
137,m.09wyrdg
138,new mexico
139,william jaworski
140,g.1256w2ql9
141,m.0j13zzn
142,kentucky
143,ozamataz buckshank
144,m.011k7h9v
145,los angeles rams
146,american football
147,screen actors guild
148,softcore actor
149,m.0j13zwq
150,m.0j13_18
151,m.0j13zzb
152,m.01064v8s
153,m.064tkhd
154,kyphosis
155,m.011skhxv
156,erie county
157,sfx award for best actor
158,skip reming
159,m.0j13zvz
160,m.0hzzwp3
161,monday night football
162,g.11x1h754n
163,m.0kfyrt3
164,film actor
165,title
166,chris free
167,the fantasy show
168,nakshatra bagwe
169,m.0blp5sr
170,maryland
171,rhode island
172,m.0105ytrx
173,g.125_ldmrv
174,rooster
175,football players
176,news analyst
177,texas
178,utah
179,m.0z3wm28
180,abdominal aortic aneurysm
181,buffalo harbor south entrance light
182,m.0bw0rkg
183,actors' equity association
184,idaho
185,male.jpg
186,m.011jy0zd
187,m.01076n1z
188,cardiovascular disease
189,m.0x_f_
190,spokesperson
191,m.03h48wl
192,m.0j13_2t
193,teddy award for best acting performance
194,g.11x1jw5mq
195,paper lion: confessions of a last-string quarterback
196,m.0cvgdjx
197,curated topic
198,m.0jtpjty
199,g.11x1lpx98
200,m.0b48rms
201,m.05pfh2
202,m.010wvs8m
203,"washington, d.c."
204,chennai actors' association
205,m.0114x8fq
206,m.0hlqqcj
207,g.11x1fv038
208,m.01012_4j
209,m.07f1hv_
210,m.011lztln
211,m.0j14xl5
212,golden globe award for best actress – motion picture – musical or comedy
213,hypospadias
214,m.0d5ht6g
215,g.125fmxc48
216,m.0zbjbgy
217,award nominee
218,vincent scarsella
219,football player
220,m.09td39b
221,m.010ggv9n
222,g.11x1fbrgd
223,child actor
224,m.0hlqqgb
225,m.0d521lm
226,kerala actors association
227,m.09w5rs4
228,aaron morris
229,theater actress
230,paget's disease of bone
231,g.12vqj7nsf
232,m.010ggvby
233,lackawanna's city hall
234,40-yard dash time
235,m.0hlqqdg
236,m.09xxvzc
237,person
238,published
239,g.11x1dyxcr
240,palm dog award
241,youngstown state university
242,youngstown state penguins football
243,m.0_x4_7p
244,silent film actress
245,retroperitoneal fibrosis
246,anaplastic thyroid cancer
247,position players selected previously
248,m.0hlqqfm
249,m.012sb5xr
250,m.0blp580
251,m.01059z4k
252,m.0107m19w
253,m.0zx__0f
254,m.042n7y
255,award
256,g.11x1kl4qc
257,m.0hlqqg3
258,"бил о'райли, американски телевизионен коментатор"
259,ectodermal dysplasia
260,m.011f61l_
261,m.0107yftd
262,wisconsin
263,m.0hzzwpj
264,m.0_x50xn
265,tetralogy of fallot
266,g.11x1lhxzv
267,stuttering
268,zook
269,m.09ycth_
270,m.011qs93_
271,m.0wkczlz
272,podcaster
273,m.0znpr6h
274,m.0105ysx4
275,miami dolphins
